Unnamed: 0,r_id,recipe,Calories.kcal.,Moisture.g.,Protein.g.,Crude_fat.g.,Saturated_fat.g.,Ash.g.,Carbohydrate.g.,Dietary_fiber.g.,Na.mg.,K.mg.,Ca.mg.,Mg.mg.,Fe.mg.,Zn.mg.,P.mg.,VitaminA.IU.,VitaminE.mg.,VitaminB_group,VitaminC.mg.,Fatty_acid_S.mg.,Fatty_acid_M.mg.,Fatty_acid_P.mg.,Amino_acid.mg.,Cholesterol.mg.,Cluster
26036,10000028,Bby food   地瓜葉泥糊,27.8434,90.9326,3.1552,0.2784,0.1235,1.2116,4.4222,3.287,39.2764,401.4512,105.3541,34.7698,2.5009,0.4907,43.5969,5959.5106,1.0896,71.057,26.8,123.5372,8.6415,146.2185,2469.7057,0.0,6
26037,10000032,Bby food   紅莧菜泥糊,19.951,92.334,2.9335,0.2308,0.0,1.8521,2.6496,2.7439,10.6937,445.2105,218.1809,74.1118,11.8192,0.6311,53.211999999999996,11050.8896,0.77,0.9075,16.0175,0.0,0.0,0.0,2208.596,0.0,6
26038,10000047,三彩鮮肉捲 聲寶燒烤微波爐,90.8015,79.036,10.2998,1.6613,0.4286,1.2087,8.2673,1.3135,203.0881,259.0467,19.3228,20.3591,0.8287,0.6402,116.7804,4952.4539,0.8861,24.8483,2.9973,428.6122,617.8391,589.1878,9532.5549,45.6118,6
26039,10000048,三絲炒玉米,76.4239,81.632,10.350999999999999,0.4058,0.0841,0.8761,7.3084,1.5669,47.6192,291.1804,10.0904,22.3922,0.495,0.6627,107.8713,5773.7768,0.2148,16.840999999999998,9.5126,84.1379,87.5606,73.3079,8299.8987,20.1646,6
26040,10000062,自製純天然番茄乾,32.8177,90.2701,0.914,0.2398,0.0,1.2906,7.2856,1.6606,142.3676,460.3939,15.6228,11.290999999999999,0.8188,0.2236,24.4503,11539.0532,0.9198,0.9077,43.2255,0.0,0.0,0.0,0.0,0.0,6
26041,10000115,韓國麻藥飯捲食譜,152.94799999999998,67.2833,3.1310000000000002,6.3794,1.0781,2.0328,21.1841,1.8107,516.3401,426.1034,24.4635,23.8465,0.8411,0.5221,56.6819,8660.2203,4.0167,33.4164,3.3898,1078.0585,2412.1349,2859.0669,2718.4042,0.0,6
26042,10000120,簡易版的茄汁鮮肉醬便當料理,74.0994,80.9695,4.8222,3.7526,1.3784,1.0278,5.3593,1.2519,110.5372,332.3753,18.2523,12.948,0.5845,0.7832,65.98100000000001,4159.999,0.7913,6.2325,7.6691,1378.3948,1636.5767,689.5595,3632.7914,14.1809,6
26043,10000161,(1歲副食品)馬鈴薯小丸子,95.7459,81.7414,6.6608,4.6384,1.6859,0.6539,6.7977,1.2391,43.453,222.9888,19.404,14.1667,0.5037,1.0328,85.5042,5549.7612,0.2511,9.846,5.2617,1685.868,1994.4019,868.8867,5329.4646,19.4346,6
26044,10000176,(古早味)塔香煎蛋,107.6166,79.0093,9.8119,6.4553,2.1878,1.3961,3.3275,1.1999,163.7909,279.1561,87.7123,23.824,3.217,1.1079,148.9216,4700.2155,1.3258,49.9387,4.1484,2187.805,2837.2705,1329.3434,9987.6252,276.6894,6
26045,10000229,(素)紅麴蒸蛋豆腐,73.0266,62.6041,5.7517,3.2673,1.0963,1.251,5.5198,0.8281,333.2014,132.5025,41.5907,14.6214,1.1529,0.6206,85.1412,5809.1878,1.0766,33.5159,1.6664,1096.3081,1256.2215,891.9411,5570.6403,118.8459,6
26046,10000230,(素)涼拌花生,190.7323,63.9898,7.574,13.2804,3.4454,1.9173,13.2385,7.8919,185.3844,575.4995,34.7466,69.5004,1.3473,1.1948,129.5709,7266.5014,2.9315,41.3882,6.7561,3445.4223,5784.4908,4028.5268,6390.5713,0.0,6
26047,10000277,(超簡單) 和風米漢堡,94.2496,78.843,3.0537,2.2379,0.7675,0.6515,15.3805,1.5217,118.3179,170.47799999999998,19.7902,16.0697,1.1746,0.5629,49.195,4870.2693,0.3664,13.6254,4.4355,767.5325,957.5548,463.8724,2393.9437,5.0285,6
26048,10000280,(超簡單)紅綠黃煎蛋,110.0053,75.2958,10.13,5.8467,1.9591,3.6288,5.0988,1.6269999999999998,612.4068,954.8863,46.753,21.1443,1.9301,1.1939,152.9101,4697.1898,1.5031,44.5494,5.2775,1959.1356,2488.2932,1380.1572,9875.2205,229.4461,6
26049,10000318,(簡單吃)蘿蔔貢丸湯  188懶人料理,52.8664,88.259,2.7733,2.4039,0.8136,1.2356,5.4682,1.6248,213.4969,303.7459,22.2285,12.6083,0.3078,0.4332,48.4752,4904.3251,0.1245,14.9393,9.9541,813.582,1027.5135,398.2396,1857.3181,4.6009,6
26050,10000323,(寶寶 南瓜洋蔥雞肉燉飯,145.6836,68.4084,4.3127,4.4898,1.0964,0.6466,22.1836,1.5669,24.9471,254.7926,15.5578,16.8417,0.58,0.6878,59.7281,4070.9147,1.2739,29.7495,7.4948,1096.4213,2608.2942,767.5824,4083.0247,13.4244,6
26051,10000326,寶寶食堂 平底鍋紅蘿蔔玉子燒,85.6207,83.2177,5.9114,4.7272,2.1819,0.8344,5.3094,0.6452,86.1421,152.7747,69.0661,11.9627,0.7738,0.7187,110.7919,5305.5617,0.7556,28.1627,1.5578,2181.9495,1820.9726,705.0193,5920.7394,139.3077,6
26052,10000333,(鑄鐵鍋)蕃茄排骨湯,48.3664,87.9652,1.6062,0.8809999999999999,0.3277,0.5045,9.0435,1.7005,33.3308,176.0011,24.8218,10.7449,0.4134,0.3187,33.3169,7604.3081,0.2403,8.2303,8.6204,327.7212,360.6951,116.1098,988.2268,2.6276,6
26053,10000342,nnlilymmi料理-馬鈴薯火腿沙拉,89.4828,81.9146,5.2324,4.4311,1.1137,0.9955,7.4264,1.0976,176.0891,222.4202,23.723000000000003,14.09,0.7678,0.75,92.5165,3892.026,1.5752,25.9847,17.9434,1113.6441,1492.7144,1760.1218,4573.1065,80.6548,6
26054,10000369,南瓜沙拉簡單又健康,68.3138,84.2778,2.8783,2.573,0.6387,1.135,9.1358,1.7823,138.3839,374.5463,23.6296,13.5295,0.5897,0.3772,55.2895,5420.7649,1.3424,37.2117,9.8014,638.6973,845.436,1074.9814,2322.3701,52.4469,6
26055,10000377,媽媽味道之簡易馬鈴薯沙拉,118.7761,74.9006,6.1507,5.1504,1.5151,1.1964,12.6019,0.8606,189.8764,303.2979,29.2223,11.7242,1.0306,0.7879999999999999,95.6362,4235.9945,1.4659,35.92,6.8206,1515.1133,2002.6353,1588.0726,5820.8631,167.4834,6
26056,10000404,晚餐桌   蘿蔔燉肉,35.2449,90.3821,1.0826,0.124,0.0067,0.8518,7.5596,1.5953,267.3119,169.523,28.5468,14.2387,0.6461,0.3096,27.5465,5559.9317,0.1596,18.4471,10.4361,6.7034,8.8797,13.957,332.7603,0.0,6
26057,10000412,[ 5分鐘快炒] 蒜香高麗菜,54.1995,87.7452,1.4167,2.7143,0.2963,1.3188,6.8089,1.6834,177.5211,394.7505,40.018,11.742,0.4467,0.3226,33.8711,6765.3742,0.7411,19.6192,24.4542,296.26099999999997,2056.3588,252.6894,162.3093,0.0,6
26058,10000413,[ M I A s ] 雞肉遇見蔬菜,58.181000000000004,86.165,5.175,1.3428,0.37799999999999995,0.6377,6.9295,2.3939,47.1741,227.3779,13.6507,14.8538,0.5404,0.9454,74.6909,4926.0475,0.2375,28.8477,2.6686,378.0203,527.0575,361.3607,3603.6891,30.6158,6
26059,10000419,[ MIAs ] 菇菇五穀飯 櫛瓜花邊,121.95100000000001,69.6796,3.5819,0.8846,0.2338,0.8546,24.9992,2.761,50.0735,254.4959,15.0009,40.7982,0.7736,0.8058,130.5218,4848.456,0.7991,22.3136,5.2860000000000005,233.8642,310.5486,321.1022,2994.4716,0.0,6
26060,10000432,[5M寶寶] 胡蘿蔔地瓜粥,100.6721,74.5429,1.751,0.2702,0.1398,0.7911,22.6449,2.3071,65.1314,248.7893,30.6785,17.6063,0.3989,0.2988,41.7079,10567.2062,0.4538,15.2884,11.116,139.8479,31.7233,66.37100000000001,1024.4528,0.0,6
26061,10000433,[5M寶寶] 胡蘿蔔粥,72.3786,81.2191,1.8352,0.2039,0.0488,0.5933,16.1486,2.4217,80.0974,187.3098,24.2981,12.7937,0.3198,0.3482,33.8072,18513.8451,0.3995,17.0553,4.8443,48.84,44.2709,54.321000000000005,810.4248,0.0,6
26062,10000436,[6M寶寶] 地瓜葉粥,41.4941,87.7145,3.3489999999999998,0.3024,0.1331,1.1821,7.452000000000001,3.1734,37.7218,388.9045,101.1812,34.544000000000004,2.408,0.5249,44.9022,5712.0309,1.0523,68.8279,25.6871,133.1125,16.5902,152.6556,2683.4978,0.0,6
26063,10000440,[7M寶寶] 鯛魚莧菜粥,114.7677,71.229,8.2861,1.3653,0.3903,1.2604,17.8591,1.5316,19.0193,336.8176,102.5348,48.6789,5.4361,0.8443,88.3756,4862.1321,0.8172,11.7424,7.5666,390.287,524.4812,349.0866,7510.0426,11.3872,6
26064,10000472,[MmyCre 媽咪凱兒] 月子餐 清燉蔬菜牛肉湯,76.777,68.51899999999999,8.9697,1.5073,0.545,0.6492,6.2918,1.165,78.1145,313.89,33.042,16.6854,1.2633,0.2733,23.1519,3689.3115,0.2025,13.0484,15.7998,5.8802,7.4247,7.6917,240.2617,18.2819,6
26065,10000494,[Seren上菜] 九層塔煎蛋,100.81200000000001,77.982,9.4572,6.1993,2.1002,3.7992,2.5624,0.9631,628.8663,945.53,91.9233,20.8643,2.7448,1.0727,145.58100000000002,4897.34,1.2706,47.5282,4.3021,2100.1916,2722.9094,1270.6353,9628.2994,265.8144,6
26066,10000495,[Seren上菜] 油豆腐炒杏鮑菇,74.4961,83.8927,4.6566,3.3859,0.5979,1.0654,7.6874,2.2002,198.6373,224.1712,64.1039,23.6906,0.9033,0.6868,94.7563,8421.7258,1.5071,33.522,2.9752,597.8829,783.9345,1977.8998,4175.3679999999995,0.0,6
26067,10000536,[Yun在廚房]春日暖陽般的烤南瓜,67.1874,82.6188,1.4726,2.1435,0.3728,1.8188,11.7622,3.0957,295.9751,557.5258,44.2693,15.0463,1.3645,0.24600000000000002,33.5726,16738.3553,0.8326,23.4681,7.5766,325.6349,1400.2878,204.1976,346.4202,0.0,6
26068,10000559,[大同電鍋] 韓式辣味年糕,99.1831,75.7561,2.2939,1.6766,0.3141,0.9972,19.2762,1.4428,269.3886,122.5563,17.7553,18.0426,0.5607,0.494,45.0266,5186.6548,1.7507,13.3274,2.568,314.1161,645.5792,694.5689,1867.9647,0.7983,6
26069,10000574,[小瞎餅]龍蝦沙拉,74.5899,80.4151,11.2536,0.1384,0.0153,1.2215,6.9713,1.2361,141.1707,356.0333,17.3164,26.0068,0.7021,1.4509,164.0261,6296.5032,1.9943,11.2866,7.8149,15.3386,23.7594,34.9912,9997.9113,41.4474,6
26070,10000602,[牛頭牌咖哩塊] 家傳私房咖哩,131.7584,76.3193,5.9402,7.9494,2.6666,1.2763,9.0822,1.3773,263.7293,204.2329,19.7952,11.4544,0.4409,0.3417,45.4013,4412.0144,0.619,9.7207,9.5981,2666.5953,3162.3441,2066.7487,5146.1367,24.7759,6
26071,10000612,台式 九層塔烘蛋,93.454,81.7066,8.8354,5.5863,1.8769,1.0747,2.7969999999999997,1.3131,86.9645,217.0225,99.90299999999999,23.0211,2.9755,1.0282,134.9349,6499.1689,1.1476,42.6687,5.665,1876.8699,2433.3716,1135.5236,8972.1736,237.5493,6
26072,10000621,[四季江戶味之秋季料理]-紅蘿蔔夾心蛋捲,138.9243,74.71600000000001,7.8744,9.7168,4.321000000000001,2.0815,5.6112,1.2825,424.0539,396.5438,93.0992,15.6807,1.5847,0.9614,137.7563,8660.507,1.2445,39.1594,2.4859999999999998,4320.9766,3810.3935,1545.0982,7712.733,185.6718,6
26073,10000650,[在日不落發現小確幸]超簡單的親子丼,71.0758,84.0273,5.8121,1.9117,0.5645,0.7364,7.8495,1.3869,129.0873,181.7271,23.6834,15.6539,0.8255,0.6763,64.631,5329.3128,0.3343,13.3024,4.3604,564.4872,781.444,522.0682,4092.1276,48.2178,6
26074,10000672,[亨氏番茄醬]鈕釦雞肉漢堡包,120.5563,71.6674,9.3021,2.3389,1.47,1.5425,15.4449,1.3793,345.6727,225.1347,61.1193,20.6361,0.6293,0.6116,109.0648,4578.6848,1.761,18.1779,3.9726,1470.0158,648.8602,185.1744,7658.9856,15.1043,6
26075,10000677,[低卡料理 蔥爆蘿蔔木耳絲,37.3849,89.6878,1.0926,0.1368,0.0199,0.5245,8.5583,3.5653,64.7925,215.2999,35.5298,14.4189,0.6044,0.3909,33.2395,14403.5847,0.4181,18.6426,5.3819,19.9395,22.237,50.435,350.3161,0.0,6
26076,10000689,[快炒] 沙茶韭菜鴨血,28.6414,91.655,2.1022,0.8567,0.2226,1.5143,3.8852,2.3428,162.6797,469.7217,56.4974,18.1108,1.85,0.38,32.8206,4527.32,1.3533,152.0322,17.7907,222.6237,136.2082,497.8328,1950.8847,1.4079,6
26077,10000755,[研究生]豬肝炒韭菜,45.6654,89.8752,2.4612,2.3889,0.4981,1.0324,4.2459,2.238,112.7958,302.9833,51.3956,18.3049,1.5956,0.4877,38.8562,4668.3417,2.2454,164.8035,17.6077,498.11400000000003,795.2734,1093.5918,2345.0513,7.1525,6
26078,10000787,[料亭和露]塔香炒蛋,155.2888,74.7181,7.68,12.7586,4.7851,1.521,3.3224,1.261,346.0565,216.584,91.8686,24.0036,2.7905,0.8796,118.0686,6216.0276,1.0701,36.7013,5.3794,4785.0885,5612.5712,2227.5754,7717.719,199.3132,6
26079,10000801,[海綿上菜系列]草泥馬咖哩,113.9035,73.0211,2.5988,1.8031,0.9281,0.7434,21.845,1.5533,130.4087,157.35299999999998,18.9701,13.2683,0.4473,0.5219,42.1767,4277.4038,0.3153,17.4287,5.1633,928.051,705.2625,114.5783,2339.8206,2.5433,6
26080,10000816,烤箱料理 焗烤起司馬鈴薯蓉,149.4662,69.255,6.4414,9.1224,6.5432,4.5712,10.6102,1.4044,967.3406,924.5663,194.2884,23.096999999999998,1.2449,1.2294,148.3094,5749.8387,0.4445,12.2499,11.5128,6543.2291,2179.5341,236.0707,6433.0331,27.7837,6
26081,10000817,烤箱料理 菠菜烘蛋,112.20200000000001,78.8246,5.0104,7.547000000000001,2.0174,1.6913,6.9278,1.6449,228.013,461.58,57.3208,20.6874,1.4516,0.6801,96.8934,7207.7828,1.5571,37.2246,4.0536,2017.4245,4525.0157,972.5504,4543.7547,103.2215,6
26082,10000846,[培根雞蛋卷 ]娘娘私廚 愛上料理365天,136.0367,70.0033,5.7023,4.9808,1.7459,1.7141,17.6248,1.3459999999999999,306.7509,411.2924,30.4894,10.8835,1.1840000000000002,0.6635,97.4633,9075.4465,0.8551,32.9015,4.6947,1745.9278,2231.6743,955.3359,5290.2483,142.8504,6
26083,10000889,[減肥食譜] 脆甜胡蘿蔔滑蛋,73.2128,84.4545,5.2464,3.2791,1.1092,0.7111,6.309,1.6885,107.7441,175.4343,32.6326,11.0206,0.9051,0.628,85.7058,13426.8495,0.9234,35.5683,3.6849,1109.1613,1444.1136,682.1414,4637.8739,139.373,6
26084,10000936,新奇 蛋餅派,131.4908,70.1178,10.3796,4.1861,1.8998,2.0592,13.2573,1.0774,577.4309,218.3498,43.1651,17.6781,1.0104,1.1012,157.8494,4157.5001,0.4566,20.6053,12.1647,1899.7943,1583.8279,607.0103,9433.5855,62.0595,6
26085,10000939,經典 蛋沙拉吐司,89.411,80.0733,5.5094,3.265,1.1894,1.2024,9.9497,1.5655,193.0334,296.677,25.5205,13.4223,0.9828,0.7138,84.79,4383.4808,0.8377,36.3916,4.7501,1189.4091,1355.2864,638.3278,5096.6676,111.3105,6
26086,10000986,[綠色蔬菜]蒜香地瓜葉,34.5503,89.3212,3.2757,0.6219,0.1782,1.4996,5.2817,3.3008,95.0121,481.0509,101.7938,34.0977,2.4381,0.5005,47.2369,5681.8422,1.1978,69.6058,25.884,178.2649,118.9525,324.7083,2518.723,0.0,6
26087,10000987,[綠色蔬菜]薑末空心菜,73.7434,82.4368,2.3682,3.0574,0.4776,2.043,10.0947,2.0595,591.2267,290.1199,44.9917,47.3303,1.5211,0.3393,36.2893,13087.7339,1.7493,16.9852,44.1466,477.5631,915.8854,1516.4398,812.4133,0.0,6
26088,10000997,[穀盛壽喜燒] 賀歲大阪燒,113.8665,55.3427,5.3047,2.5001,0.624,0.6959,17.5016,1.1643,121.4568,155.2606,25.9876,14.8766,0.838,0.4302,60.3571,3703.005,1.0126,23.9692,14.0663,623.9809,739.5321,1077.9865,4852.3845,27.95,6
26089,10001004,[親子食堂]LINE公仔--小兔CONY便當,120.8822,71.8047,11.9731,3.8305,1.6816,2.4483,9.9433,0.8614,714.0008,266.8013,36.6884,17.1649,1.1131,1.2269,175.4194,5989.8453,0.4436,25.956,15.5074,1681.6306,1545.9347,572.7502,11119.7435,54.8482,6
26090,10001006,[親子食堂]小雞飯糰,67.2149,82.9382,2.3219,0.341,0.0241,0.5602,13.8386,2.2386,19.2867,191.8203,11.1136,17.5644,0.4705,0.4842,55.8025,4151.4567,0.4735,14.2382,21.9708,24.0769,25.2244,40.2574,871.6603,0.0,6
26091,10001007,[親子食堂]可愛小青蛙,70.5417,81.9034,2.1267,0.2315,0.053,0.5098,15.2286,1.7309,31.2313,175.2451,22.7681,15.9654,0.4891,0.3667,39.5669,6191.4122,0.2636,24.7844,6.7204,53.0246,40.4097,120.4611,1514.753,0.0,6
26092,10001064,懶人便當菜 空心菜炒牛肉,202.2259,64.2975,5.6275,14.6919,6.3985,2.6716,12.7832,1.6393,996.1276,292.9723,27.2727,34.8188,1.1715,0.6366,78.7502,7760.9172,0.3431,20.6388,27.4561,6398.4645,6515.6578,1648.4401,3891.167,19.2747,6
26093,10001067,[懶人料理]紅蘿蔔洋蔥肉碎粥,211.2627,57.1851,5.0263,8.9034,2.5504,1.3575,27.5287,1.229,227.3188,319.0511,17.5045,13.7841,0.5042,0.7925,58.0766,5685.3066,1.001,11.7747,2.9226,2550.3735,5111.6947,1200.177,4181.6871,9.9521,6
26094,10001073,寶寶食物-1y 馬鈴薯蔬菜煎餅,65.9843,83.4623,2.8855,0.5149,0.0576,0.769,12.3683,2.3523,21.0128,272.5945,15.9769,22.4525,0.6007,0.7531,61.4551,4165.0327,0.2401,13.8516,16.6773,57.6375,15.3693,120.6732,1270.6856,0.0,6
26095,10001085,[歡喜便當系列]歡喜猴,81.0494,79.8983,5.0369,1.3136,0.4706,1.1595,12.5917,1.6105,278.5721,202.2764,27.3301,13.8481,0.7582,0.6378,80.0329,8815.093,0.4363,19.9003,10.8645,470.6018,536.5355,244.1474,4207.3159,18.7557,6
26096,10001086,[歡喜便當系列]歡喜熊便當,55.2667,85.9515,2.068,0.6613,0.1982,0.5907,10.7285,2.0980000000000003,64.1261,200.5386,22.1413,10.8797,0.4649,0.3655,40.3777,10704.086000000001,0.3412,32.6662,24.1865,198.1572,258.0557,127.977,922.1761,11.9706,6
26097,10001098,最愛媽媽味-紅蘿蔔煎蛋,68.8936,83.8781,4.8735,2.9949,1.0134,2.0193,6.2342,1.7031,351.5716,569.071,42.44,13.1881,1.0416,0.6937,85.4913,12234.5418,0.9328,35.9484,4.5688,1013.3671,1313.364,628.0403,4286.8135,126.6638,6
26098,10001099,超簡單-自製油漬番茄乾,69.1928,86.4136,0.8749,4.5031,0.6962,1.2354,6.9741,1.5896,136.2807,440.7096,14.9549,10.8083,0.7838,0.214,23.4049,11056.3542,1.6469,0.8689,41.3774,696.2219,3175.4649,401.8637,0.0,0.0,6
26099,10001101,優雅清冰箱-紫蘇風味炒飯,138.1127,68.6917,4.6379,3.4211,1.3157,0.9914,22.2579,2.3956,87.9664,269.5312,84.9515,25.8964,1.8344,0.8371,61.2447,3874.8198,0.7885,14.3635,9.1553,1315.6955,1429.26,653.5126,4421.6791,34.965,6
26100,10001110,{QQ專屬}黯然消魂蛋花湯,84.0795,55.4446,8.8262,3.4871,1.1692,4.1678,6.285,3.1371,656.1238,1115.5718,58.1517,37.9924,2.1155,0.8269,152.3924,9523.8845,0.9971,120.3523,1.9097,1169.1111,1423.8552,863.7123,8526.7058,136.1981,6
26101,10001113,{月子料理}九層塔蛋,259.6802,64.7418,6.4196,25.6581,3.7165,0.8914,2.3218,1.2035,61.103,181.0819,86.7503,20.28,2.4691,0.8502,100.6361,5884.0586,4.5554,29.9542,5.1095,3716.4407,18952.6458,2846.0009,6504.885,166.0805,6
26102,10001135,{隨意料理 馬鈴薯蔬菜沙拉,83.3192,82.2163,5.4275,4.2722,1.256,1.8906,6.1935,1.1314,310.4652,508.8863,30.7565,13.1612,0.9628,0.7458,86.7168,5506.5737,1.2486,32.7968,8.6799,1256.0318,1656.4912,1304.1772,4948.8731,139.0055,6
26103,10001138,陳媽媽  甜豆炒玉米筍,45.1602,87.611,2.4542,0.1736,0.07200000000000001,0.6116,9.1495,2.7818,36.2759,206.5228,31.9657,18.0369,1.2323,0.4946,52.0032,8235.62,0.2956,23.1418,16.4141,72.0306,28.5137,43.5753,1535.5049,0.0,6
26104,10001151,wv 寶寶綜合蔬食輕烘蛋(1歲以上),251.4268,64.6283,5.8227,23.7289,6.3756,0.9892,4.8309,0.9931,231.8557,167.2875,96.9974,12.7267,0.9101,0.7798,101.014,5532.3136,6.4638,10.677999999999999,3.4746,6375.6477,9639.8552,7674.1001,5693.9966,112.815,6
26105,10001154,三色菠菜,122.2925,77.1581,6.3758,9.4355,2.229,3.2804,3.7503,0.7909999999999999,549.5936,888.8126,40.8436,16.7469,1.5727,0.7718,101.6873,5000.4871,3.505,39.7435,16.9176,2228.962,3484.0296,3633.6732,6145.0209,179.1488,6
26106,10001185,清燙花椰菜,32.0596,90.9561,1.6055,0.7481,0.0984,1.2291,5.4612,2.1531,145.5536,407.9422,23.4877,11.9536,0.555,0.3152,37.6344,4864.7983,0.4959,50.8456,48.1158,98.3685,201.8042,334.4865,0.0,0.0,6
26107,10001225,egle的廚房 起司馬鈴薯沙拉,107.2397,80.6265,2.3821,7.2223,1.5394,1.094,8.675,2.0846,254.3731,262.2973,40.743,11.8509,0.5752,0.4379,49.4435,14935.0768,3.2469,18.4259,5.9316,1539.3911,1777.5863,3846.2765,1383.693,28.5272,6
26108,10001270,五分鐘便當 生菜紅蘿蔔點心,146.1964,67.044,0.9259,3.6577,0.5603,0.5472,27.8252,1.7772,102.2575,165.8723,25.3769,9.1146,0.4025,0.2622,23.636999999999997,11439.0751,1.9678,19.3734,3.8073,560.2919999999999,848.4049,2214.6929999999998,178.0354,1.8257,6
26109,10001300,好菜網 脆炒馬鈴薯,58.5917,84.2611,1.5479,0.1889,0.0264,0.9998,13.0024,2.0813,104.9718,345.3191,17.6818,16.0737,0.5859,0.52,29.1497,10144.4384,0.4478,17.9683,12.9269,26.3639,28.4217,30.287,689.1923,0.0,6
26110,10001301,好菜網 脆炒馬鈴薯,58.5917,84.2611,1.5479,0.1889,0.0264,0.9998,13.0024,2.0813,104.9718,345.3191,17.6818,16.0737,0.5859,0.52,29.1497,10144.4384,0.4478,17.9683,12.9269,26.3639,28.4217,30.287,689.1923,0.0,6
26111,10001302,好菜網 開陽娃娃菜,54.3038,82.0377,5.0686,0.29600000000000004,0.1013,4.0495,8.5482,2.1231,849.3125,660.0544,188.3994,43.2884,1.0817,0.4353,105.7073,14142.7754,0.495,14.9009,7.8637,101.36,75.0451,74.7312,3560.0777,48.4554,6
26112,10001312,百里香紅蘿蔔肉絲蛋 一菜一餐-閒妻涼姆,135.5899,76.4333,10.957,8.2533,2.905,0.8977,4.2008,1.4918,82.2344,266.8343,29.0258,20.3139,1.2122,1.5556,137.0765,8429.1421,0.6655,20.9367,2.8849,2904.9972,3643.2366,1616.5309,9111.5476,73.1801,6
26113,10001328,松果 古早味炸胡蘿蔔,201.5403,51.5632,7.9279,2.3679,0.7259,1.4495,36.6916,1.9118,212.6403,366.1781,28.3533,21.9971,1.317,0.649,81.3584,7299.6328,0.8783,39.5541,4.2504,725.8848,880.2372,737.9024,8291.0506,75.7657,6
26114,10001338,南瓜沙拉醬 超簡單,95.1117,78.1757,1.7749,3.055,0.4986,0.8627,16.1318,2.4126,53.8898,386.8206,14.965,15.6461,0.4736,0.3034,43.5069,5408.5503,2.332,53.9065,13.2747,498.5785,713.6022,1834.4383,1393.8237,1.4979,6
26115,10001341,秋葵紅蘿蔔蛋捲,129.7601,76.9446,6.2076,9.5245,2.2478,1.6267,5.6981,1.9125,266.1552,409.0576,48.0612,17.4178,1.4257,0.7612,100.5323,8483.8958,2.7746,37.2966,3.5287,2247.8181,5893.0591,1343.9756,5680.8412,168.4197,6
26116,10001437,深夜食堂 馬鈴薯燉肉,97.46600000000001,80.1398,6.6441,4.0542,1.5476,0.9592,8.4017,1.3756,147.4316,273.6545,14.3008,16.8136,1.2807,1.0534,65.0642,5621.115,0.3672,10.4556,8.7505,1547.5932,1617.5937,774.0642,5575.0432,19.6674,6
26117,10001446,悶燒罐料理 雞片玉米粥,99.1853,78.08800000000001,5.6219,3.5660000000000003,1.0484,2.4865,10.3829,1.6788,360.5503,695.0533,58.2931,38.449,2.0213,0.7432,82.1763,9240.6938,0.5558,22.1425,33.4678,1048.3355,1458.8701,919.232,4297.7549,85.0874,6
26118,10001449,港式煲湯 紅蘿蔔玉米排骨湯 配合紅棗,124.4856,75.4755,6.3893,6.7907,2.7201,1.6491,9.6994,2.3827,225.4167,481.1219,27.4527,19.7865,0.8051,0.9593,80.6256,8013.1442,0.4502,15.7104,4.5691,2720.0926,2961.4863,925.7092,4725.6225,21.9091,6
26119,10001452,番茄紅蘿蔔湯-麵疙瘩 (卡式瓦斯爐版),125.2014,59.483000000000004,5.0985,1.7775,0.4716,0.9747,21.8936,1.4423,117.7885,289.0257,15.7379,15.8114,0.7004,0.4579,44.8163,4845.3608,0.5703,16.4823,7.1893,471.6602,695.9566,598.2821,4785.2037,9.7817,6
26120,10001477,電鍋版 鮭魚馬鈴薯沙拉,134.9126,75.3157,8.7257,8.3478,2.0996,1.5858,6.2718,1.0777,255.386,414.8941,42.7173,20.3054,1.0717,0.8519,112.7705,5168.7643,3.1422,30.2734,8.2348,2099.592,2465.6589,3732.6440000000002,8206.3124,113.0324,6
26121,10001505,寶寶副食品 大白菜炒牛肉,76.3542,86.6961,3.4959,5.0277,2.2558,0.6127,4.5686,1.3894,46.5781,198.4343,30.0873,12.6573,0.745,1.1636,48.7011,5660.9107,0.3276,31.3532,10.2183,2255.8356,2528.7833,211.9633,3360.7968,11.4608,6
26122,10001507,寶寶餐 營養多多軟飯,93.0634,79.0787,4.492,2.509,0.622,0.5335,13.4606,0.8809999999999999,52.1773,155.2304,14.56,12.3522,0.3006,0.5538,52.1268,3752.7473,0.45,10.8633,8.804,622.0066,1476.4559,346.4299,4118.667,10.7746,6
26123,10001521,鮪魚蘿蔔玉子燒,143.2649,75.1429,8.7231,10.4629,2.3297,1.7129,3.9583,1.0288,497.663,167.7322,27.8114,14.7651,1.3151,0.7587,118.8758,5220.2452,3.4636,35.3243,1.5443,2329.6717,3216.5132,4898.5389,8688.7965,161.9485,6
26124,10001525,涼拌豆干絲,83.1474,79.9249,2.7054,3.8762,0.5974,3.6095,9.8842,3.2689,604.8645,881.5475,89.6789,32.7449,3.4932,0.4738,54.5388,11606.9923,1.9098,12.2925,4.7061,597.3798,1101.9389999999999,2109.7565,1989.2556,0.0,6
26125,10001546,四季江戶味之秋季料理 紫色奇蹟,128.588,74.0809,7.1189,5.3464,1.7892,1.4240000000000002,12.5197,1.1836,162.31,506.1623,17.0172,15.1966,0.664,1.161,90.7717,5547.6489,0.6706,11.064,3.9504,1789.1842,2212.2421,1246.7968,5638.9645,19.339000000000002,6
