Unnamed: 0,r_id,recipe,Calories.kcal.,Moisture.g.,Protein.g.,Crude_fat.g.,Saturated_fat.g.,Ash.g.,Carbohydrate.g.,Dietary_fiber.g.,Na.mg.,K.mg.,Ca.mg.,Mg.mg.,Fe.mg.,Zn.mg.,P.mg.,VitaminA.IU.,VitaminE.mg.,VitaminB_group,VitaminC.mg.,Fatty_acid_S.mg.,Fatty_acid_M.mg.,Fatty_acid_P.mg.,Amino_acid.mg.,Cholesterol.mg.,Cluster
10371,10000090,乾煎白鯧魚家常美味,244.9334,63.1251,10.6079,21.9365,5.2516,2.7103,1.6202,0.2425,501.0532,709.3281,17.3985,20.5282,0.6584,0.3557,118.3554,138.8131,5.92,11.2028,7.4308,5251.5746,8860.6061,7826.5822,10250.8096,34.5616,3
10372,10000114,韓式大醬烤豬肉,359.9549,50.975,14.9033,32.8512,12.8,0.8149,0.4556,0.0,43.668,262.4607,5.2347,15.4643,0.6043,1.6297,132.30100000000002,81.1282,0.5136,6.8256,0.6517,12800.043,14750.6158,5231.915,14348.3992,68.819,3
10373,10000119,檸檬雞翼,211.1912,66.2938,14.4957,15.3243,4.5039,1.0881,2.9054,0.1817,312.2404,161.3042,11.2958,16.5658,0.8994,1.4278,103.5169,160.8311,0.4736,16.4069,3.9237,4503.8503,6451.3641,4377.0495,13710.0079,94.3355,3
10374,10000121,藍帶雞排 氣炸料理,198.5734,59.7854,13.7042,7.1486,2.4537,1.3979,19.2423,0.6262,299.0805,233.4647,26.6934,20.881,0.8409,1.0846,149.435,435.4073,0.541,23.9112,8.3459,2453.6826,3158.1136,1579.6161,13396.8545,48.8872,3
10375,10000123,醬油煮魚清新的醬油風味,87.5776,78.6049,15.8919,0.8304,0.3377,1.8452,2.8275,0.3039,401.8375,411.9042,12.633,34.6859,0.6152,0.4447,175.5028,43.6059,0.4827,10.6739,2.2293,337.6609,242.179,250.3885,15046.3195,31.3295,3
10376,10000125,脆皮燒肉,365.3277,50.9052,14.3156,33.2652,13.232000000000001,1.5251,1.0889,0.5761,197.0143,436.7958,15.373,19.2863,1.1273,1.6334,121.08200000000001,118.9029,1.1354,6.7772,0.1553,13231.934,14032.4838,5926.7629,14666.7945,64.2191,3
10377,10000136,豆皮蘋果花牛頭牌咖哩新時代,250.7398,46.7795,21.3579,11.3873,5.2058,5.5173,15.2789,1.6521,1242.9608,339.80400000000003,453.8474,75.9631,2.9553,2.0409,286.0163,24.793000000000003,3.7455,28.3703,1.4531,5205.863,3580.5193,2584.4099,20638.5477,136.7358,3
10378,10000138,貓飯糰(鮪魚口味),204.6445,57.9646,10.788,9.2186,1.7857,2.1267,19.902,1.2711,541.1061,209.0007,80.4755,32.8816,1.3386,1.2759,160.0236,290.6887,3.198,24.0532,9.683,1785.7045,2928.5052,4499.0773,10833.252,18.8382,3
10379,10000140,手作鮮奶酪,251.1042,51.1505,10.2583,13.427,9.227,2.2457,23.3101,0.052000000000000005,130.6698,468.3965,356.0779,35.8884,0.1711,1.2129,265.2437,813.2383,0.3423,8.8255,6.2354,9226.9764,3705.9902,395.1346,10621.0236,44.9668,3
10380,10000144,26 三色蛋 電鍋料理,130.0354,65.2658,11.1402,8.7246,2.8994,1.8511,2.1703,0.0,573.9477,121.6048,44.8441,10.7362,1.7884,1.1158,174.4945,442.4381,1.5021,41.545,0.3077,2899.4394,4144.7961,1667.1101,11293.0256,377.6261,3
10381,10000145,31 玉子燒,115.4569,59.3831,7.7695,5.6139,2.1488,2.4231,9.021,0.0008,469.8807,519.2918,47.4584,10.427,1.1955,0.8357,125.1484,332.5376,1.0277,39.5898,0.3567,2148.7778,2397.542,1061.9552,7964.6831,219.5031,3
10382,10000150,55 九層塔煎蛋,126.7142,75.376,10.4327,6.7378,2.3067,2.0980000000000003,5.3555,0.8603,322.67,454.6096,64.5704,23.3819,3.1011,1.1323,155.4676,2140.8223,1.3893,52.9027,1.9661,2306.6551,2978.3387,1407.9234,10414.2493,290.9062,3
10383,10000152,7烤雞腿,213.5842,66.8678,14.1698,16.6398,4.9333,1.7808,0.8259,0.5807,276.4573,526.8699,22.3793,21.5568,2.1949,2.021,153.7415,134.3047,4.0459,15.7324,2.9423,4933.295999999999,8114.0903,3608.554,14625.7069,94.1575,3
10384,10000160,((深夜))椒鹽蛋,137.0622,72.1877,11.9721,8.4108,2.8899,3.4810000000000003,3.9484,0.7448,990.1533,136.4343,55.8415,24.7708,3.4555,1.2794,178.6484,521.339,1.7242,66.0351,0.6244,2889.9073,3748.9419,1763.0643,12239.5664,365.0831,3
10385,10000163,(4種材料)蒸焦糖雞蛋布丁,367.7933,25.5176,20.0224,20.005,12.7201,3.705,27.8175,0.0,249.34099999999998,752.8779,569.9587,60.7598,0.7408,2.2056,478.44,1542.0177,0.9749,33.8559,12.9175,12720.1286,6120.9958,1050.197,20507.1024,175.1988,3
10386,10000172,(不用油) 烤味噌雞肉串,195.5103,67.2149,14.5191,10.8468,3.219,1.6039,8.4133,0.5659,365.9085,290.0753,20.9829,24.3542,0.6961,1.1058,144.813,216.8379,0.7020000000000001,24.099,2.2224,3218.9407,4977.1914,2749.4826,13855.8801,55.3264,3
10387,10000174,不甜膩 多層次酥脆 台中太陽餅,280.5254,40.5709,18.7385,10.0815,3.265,1.4443,28.5257,0.8314,42.233000000000004,298.9479,67.8174,68.0998,3.114,1.5718,278.3436,134.1732,5.2037,42.9216,2.0568,3264.9877,2278.4522,4527.0039,21777.5997,8.4949,3
10388,10000183,全素 腰果奶油萍姊,300.7124,45.5517,9.5892,21.1316,4.5987,1.2828,22.4447,2.1008,6.1051,354.4341,26.528000000000002,122.4788,3.0975,2.7562,273.2782,1.2191,2.3174,42.4082,4.2972,4598.7105,12260.8293,4265.1606,10498.4173,0.0,3
10389,10000186,(冰)芒果燉奶,297.2148,40.7091,14.9248,15.3214,10.0956,3.0210000000000004,26.0237,0.4335,187.3057,645.1761,467.8454,51.7494,0.4286,1.694,372.7823,1862.0649,0.9702,27.9083,18.6974,10095.644,4514.2852,618.6826,15074.9402,88.2068,3
10390,10000192,(米菈的食譜)氣炸 巴斯克蛋糕,207.2395,59.4203,10.1132,11.1197,7.3911,2.1674,17.1794,0.0781,576.7243,108.3657,249.9464,17.0915,0.8101,1.4006,217.3141,522.2793,0.7442,19.7671,0.4359,7391.1035,3047.7893,638.6287,10898.8739,112.1637,3
10391,10000198,(低卡無油) 薯泥焗蔬菜雞胸,157.613,73.6389,13.0417,9.7015,3.8099,1.0662,4.1967,0.9074,86.7382,252.1628,103.7699,19.3615,0.5325,1.305,170.55200000000002,239.2702,0.4313,31.703000000000003,3.68,3809.8591,4048.9144,1883.6014,12556.2379,73.455,3
10392,10000209,炊飯機料理 白菜千層,155.6593,72.4739,13.0123,9.4679,3.4849,2.313,3.7416,0.5858,509.1747,554.5776,23.8998,22.8339,1.0426,1.9055,158.977,136.9309,0.5897,15.1564,4.3195,3484.8865,4080.1877,1795.2508,10768.9847,39.8155,3
10393,10000216,(料亭和露)乾煎虱目魚,294.4494,55.3585,14.744000000000002,24.3583,9.6686,3.7109,2.3727,0.0,1283.372,159.154,11.1417,35.3313,0.5577,0.5819,153.5772,186.0354,0.8104,7.3495,0.8013,9668.5861,10558.491000000002,4133.9709,14000.9265,41.9831,3
10394,10000220,(氣炸鍋)豆乳雞翅,199.7967,66.8454,12.3262,12.3772,3.5425,1.8347,6.6979,0.9441,548.4926,122.209,38.2921,30.6282,2.6811,1.2858,100.8304,164.4331,0.958,15.1598,1.7884,3542.4771,5062.0516,3779.4245,11429.7469,71.5461,3
10395,10000223,(氣炸鍋)減醣蔬菜肉捲,326.5286,54.2048,13.5524,29.0781,11.3247,1.0581,2.1062,0.2179,134.5993,266.4605,6.0024,16.7881,0.6971,1.5078,127.3461,73.3306,1.0449,9.1037,0.9143,11324.6964,13047.4218,4645.3103,12980.2874,60.8009,3
10396,10000243,(深夜食堂)春雨沙拉,134.9411,67.1298,10.1445,3.167,1.0642,2.8201,16.7387,0.7498,775.3527,408.7084,18.0015,18.1839,1.2266,1.0441,151.6318,2960.9309,0.5235,19.8382,14.3701,1064.2187,1382.2579999999998,695.2924,9334.7606,49.5332,3
10397,10000252,無油料理 味噌烤豚肉,144.6988,69.5594,17.708,4.5162,1.7855,2.1155,6.5006,0.2429,532.0777,344.6899,5.7645,24.8181,1.2931,1.865,174.1551,7.091,0.5281,12.3109,0.2066,1785.495,1949.8054,757.1219,15875.0095,53.7334,3
10398,10000254,無油料理 秋葵小肉餅,151.3108,74.1057,12.3395,9.0736,3.3271,1.1122,4.3423,0.8958,193.6007,262.8118,24.4035,25.6385,1.167,1.7883,145.6368,279.6153,0.3083,9.1122,3.2910000000000004,3327.1695,3931.0513,1709.5597,10187.8768,38.4163,3
10399,10000256,無油料理 氣炸鍋 泡菜豬肉豆腐捲,307.4325,56.2086,13.1118,27.1363,10.556,1.44,2.1034,0.2633,285.22900000000004,260.6711,15.7396,18.1011,0.8099,1.4234,123.2718,151.8025,0.6422,10.5543,0.9669,10555.9897,12116.4407,4407.5679,12465.3283,58.5278,3
10400,10000262,(煮食影片) 豬肉鬆 (麵包機食譜),342.9971,45.3137,12.0152,27.0945,9.9674,2.9321,12.6494,0.0053,858.9425,404.87,8.177999999999999,21.9822,1.0316,1.2613,109.0756,60.3854,2.0258,8.6165,0.4847,9967.3985,11989.8568,5075.3265,11708.0416,51.1801,3
10401,10000270,(超快速 零失敗)親子丼,135.5302,59.7287,8.5243,8.4805,2.5685,1.1806,5.6644,0.1892,390.1199,177.0899,15.5495,15.2516,1.2454,1.1455,103.9739,128.5898,1.6463,19.1788,2.316,2568.5081,4077.1003,1833.9397,8590.7243,87.8,3
10402,10000271,(超省水)神奇煮蛋法,134.445,75.9164,12.530999999999999,8.8481,3.0463,0.8994,1.8051,0.0,140.1218,135.9546,43.2684,11.3663,1.9272,1.3256,186.0453,548.3102,1.8053,68.337,0.6185,3046.2593,3949.491,1843.015,12830.0064,385.5551,3
10403,10000272,超級簡單 炸魚片,214.0414,57.6396,15.1045,8.7228,2.9198,1.0534,17.4797,0.1064,76.9252,319.8522,16.6437,23.3637,0.6329,0.4059,178.4325,39.471,1.307,9.6389,0.4438,2919.7785,3291.4727,2481.5303,13397.5962,49.9747,3
10404,10000274,超簡單 雞肉飯,248.7482,53.1702,13.5359,11.4121,3.7236,2.3171,21.9888,1.051,437.1889,509.038,18.3398,31.8893,1.5316,1.0303,148.237,165.4434,1.5904,20.2077,0.6531,3723.5895,5235.7258,2545.2095,12872.1237,51.6216,3
10405,10000283,(超簡單 零失敗) 手撕雞肉飯,237.769,55.2706,14.2526,10.722000000000001,3.2689,1.7986,20.5281,0.4171,561.724,246.9051,11.9683,27.2891,1.1931,0.9233,140.8232,175.4961,0.5172,20.6515,0.693,3268.8688,5013.9857,2537.2762,13646.3861,54.7708,3
10406,10000284,(超簡單 零失敗) 和風蔥肉捲,144.5609,67.7284,10.7285,7.2289,2.8187,1.5138,8.0333,0.5229,417.3854,369.3203,29.2565,21.2561,1.2562,1.7209999999999999,101.9382,121.9516,0.6887,19.4421,4.1475,2818.6931,2925.6571,1417.5698,9943.3705,35.6877,3
10407,10000287,(黑芝麻)雞蛋牛奶布丁,388.96,25.5074,20.2661,22.5144,12.7133,3.9171,27.795,0.718,240.8904,750.9901,631.703,79.2418,1.2348,2.4619999999999997,497.6012,1484.9718,2.3959,39.2358,12.3918,12713.3314,7170.1404,2521.9032,20996.3759,172.6073,3
10408,10000295,電鍋 清蒸花蟹 三點蟹,68.3301,79.5818,13.7783,0.17800000000000002,0.0486,2.0782,4.3837,0.5836,281.3051,302.9399,149.2557,66.2208,1.1182,1.3571,100.2372,11.0515,1.4918,19.9233,5.0154,48.6321,54.5483,74.833,11406.5996,44.506,3
10409,10000297,(電鍋)檸檬蝦  188懶人料理,91.8989,76.6987,17.5964,0.6017,0.2155,2.0793,3.0239999999999996,0.0211,637.8124,94.5616,5.8124,19.4358,0.2955,1.344,191.4315,0.0,0.88,6.6716,6.9664,215.4968,167.6781,218.68200000000002,16112.4813,120.2221,3
10410,10000298,(電鍋簡單)巧克力起司蛋糕,312.1516,41.4084,13.7139,17.7406,10.3803,2.146,24.991,1.9269,256.3537,377.7101,223.63099999999997,56.231,2.2598,1.8274,290.9349,776.1591,2.1052,44.7458,4.8401,10380.2155,5769.4426,1542.5732,13871.389,206.7292,3
10411,10000301,(電鍋料理)南瓜蒸排骨酥,195.7442,67.354,11.124,13.4956,5.545,0.8929,7.1417,1.0577,43.3449,331.7335,26.548000000000002,17.7559,0.7967,1.5355,112.6547,1545.1567,0.6576,32.3692,6.7015,5544.9298,6026.5331,1870.7336,10074.7135,44.7499,3
10412,10000302,(電鍋製作)簡易馬鈴薯泥,226.3161,53.3446,10.902999999999999,10.0164,6.7436,2.5283,23.2077,0.8259,119.6733,658.0188,321.3012,46.0186,0.4403,1.7101,265.3162,785.2993,0.2471,15.6338,26.4806,6743.5686,2798.3190000000004,270.4992,10777.0056,31.0792,3
10413,10000304,(辣味) 肉絲炒豆干,142.49,69.8268,15.2207,5.8606,1.5639,2.7136,6.6237,1.5002,671.4421,311.7468,162.4639,36.1022,2.6221,1.531,173.3233,269.9491,1.9939,20.4494,5.3162,1563.9521,1968.8617,2311.5726,14105.2269,32.9846,3
10414,10000305,廚房 的小餐桌 起士茄子雞肉捲佐青醬,172.8029,73.3292,13.9743,11.7681,3.7939999999999996,1.3985,2.0566,1.0812,243.4331,262.9826,38.8082,22.5567,0.7033,1.0006,141.0956,221.8042,0.6659,21.9683,2.1204,3793.9885,5490.7429,2556.396,13250.2233,56.118,3
10415,10000316,簡易 黯然銷魂月見牛肉丼飯,210.3809,68.48100000000001,8.5754,17.1598,8.6757,0.7592,5.2648,0.5571,138.0622,159.1151,18.7993,11.4757,0.8915,1.2082,77.6892,115.9262,0.5938,16.1822,2.5377,8675.7166,7793.1596,521.6395,7827.5751,82.2555,3
10416,10000320,(雞肉)漢堡,196.644,69.0573,12.1721,14.2549,4.9454,1.1732,4.4030000000000005,0.4719,191.8316,194.7643,63.0845,11.3683,0.6546,0.6256,104.111,565.8107,0.659,14.2598,10.9635,4945.4333,5328.2889,3966.9474,11440.7479,73.0821,3
10417,10000331,寶寶副食品 舒芙蕾蛋糕 鬆餅,166.4287,63.8098,8.2948,5.3877,1.8288,0.6431,21.8648,0.2518,82.4382,119.8336,29.065,11.2952,1.2625,0.8691,119.3022,320.4216,1.2291,44.5342,8.9682,1828.7763,2344.9829,1208.4078,8437.6986,225.3108,3
10418,10000345,Re芫荽皮蛋魚片湯,107.5324,74.6579,16.5674,3.8352,1.1327,1.9162,3.0233,0.1766,262.8234,552.698,21.0356,26.0169,0.4152,0.9072,158.67600000000002,197.4865,1.058,15.8178,2.0251,1132.6943,1767.8131,930.3275,15432.8771,73.8563,3
10419,10000356,巧克力戚風蛋糕   健康無泡打粉版,215.8922,57.7433,10.039,10.88,3.418,1.1247,20.2143,1.1849,96.6981,338.6833,44.0251,29.3015,1.9552,1.2166,167.8935,376.5767,4.5534,50.2837,1.2575,3417.9346,3898.2154,3550.2070000000003,9996.2915,256.6413,3
10420,10000368,油亮感十足的可樂滷豬腳,85.6964,34.8256,8.8753,4.439,2.0005,1.2974,3.6658,0.0621,486.1004,100.6233,13.7547,10.755999999999998,0.6292,0.9558,433.983,14.1254,0.1352,8.3592,0.2549,2000.5185,1886.7559,545.9335,7640.0264,15.1942,3
10421,10000378,微甜自在 輕乳酪蛋糕,247.0114,52.1093,9.0711,12.702,7.3356,1.1231,24.9944,0.1752,258.6047,100.3387,84.5077,11.4745,1.2211,1.0318,149.006,551.423,1.2904,40.536,1.0963,7335.5207,4026.6487,1313.19,9382.9019,224.4502,3
10422,10000388,留學生食譜 鮮蝦可樂餅,181.7851,61.2596,9.4383,5.8260000000000005,3.7004,1.1204,22.3556,0.5948,133.4348,198.6972,56.821999999999996,18.5774,0.6768,0.8318,122.3766,204.5001,0.6337,16.8609,1.4044,3700.4487,1618.2794,445.33099999999996,9536.8933,60.5931,3
10423,10000392,白酌蝦,98.152,73.2942,11.386,0.4083,0.1498,6.6574,8.2541,0.4567,1215.5757,1712.4975,23.5762,20.1263,0.7181,1.0325,135.4386,7.2624,0.8295,10.5549,1.7726,149.7773,115.9,142.1848,9933.61,76.0512,3
10424,10000393,杏仁瓦片,370.2202,30.8825,13.4831,24.0288,6.872999999999999,2.6756,28.9301,2.1647,324.9746,634.0579,102.8085,94.4783,1.8321,1.5556,219.0739,436.7029,6.9159,45.2208,0.8828,6872.9866,12442.0175,4572.0976,12330.639,151.1914,3
10425,10000396,香煎虱目魚肚,329.19300000000004,52.6403,16.2974,27.5369,8.3287,4.6936,2.7894,0.8954,750.1482,1260.2722,31.1471,36.0474,2.9518,0.6744,160.8322,288.0385,1.4046,10.9531,0.3751,8328.6532,11134.9828,6364.5878,14126.7453,99.7179,3
10426,10000397,香煎香魚,222.2172,66.516,16.4148,17.0608,4.1072,1.8342,0.0277,0.0,226.2725,530.2884,27.1697,21.4866,0.5972,0.8182,169.9268,407.7639,12.8907,9.8157,2.202,4107.2083,4824.9357,8107.829000000001,15339.8149,85.2662,3
10427,10000399,爆漿起士法國吐司,213.0192,57.251999999999995,11.7401,10.0614,5.4729,1.7644,19.182000000000002,1.0522,481.8131,113.2427,135.7358,19.4817,1.4449,1.3084,190.0159,426.7449,1.4303,61.6992,0.3249,5472.9079,3381.4973,1182.6742,12461.3254,173.3028,3
10428,10000400,鹽焗烤蝦簡單快速,87.4639,77.5237,20.1489,0.1489,0.0729,1.9474,0.231,0.0,239.3632,519.1253,28.5207,34.0385,0.4834,1.3707,271.5293,8.7674,2.0744,12.1832,1.6278,72.87100000000001,28.5591,47.4524,18802.9317,174.0844,3
10429,10000403,早餐桌  古早味鮪魚蛋餅,147.99,67.0249,13.1525,3.5734,2.5152,1.4691,15.1234,0.9553,235.0645,431.575,125.6741,32.6086,1.3615,1.1253,184.1496,304.007,0.6949,28.6424,5.732,2515.221,812.0568,223.5665,12119.5187,22.9418,3
10430,10000407,簡單不失敗打拋豬肉,141.1007,71.0596,8.2876,5.5759,2.0461,1.453,14.215,0.8926,386.212,244.0953,21.5335,20.6914,1.1408,1.1828,102.7194,1238.625,0.35,8.6811,6.5852,2046.1206,2405.1654,1049.8631,6742.3545,23.3331,3
10431,10000416,[ MIAs ] 涼拌泡菜雞肉絲,137.4037,77.6949,11.2074,8.3293,2.4977,1.0097,3.8019,0.3949,112.6996,269.9183,15.0372,18.1609,0.413,0.7713,112.0082,342.86699999999996,0.4011,14.6292,8.3369,2497.7121,3887.6739,2010.0631,10627.6786,43.5117,3
10432,10000421,[ Tong ] - 方便版無糖優格 悶燒鍋篇,497.4597,3.9911,26.0053,27.8225,18.9972,5.5309,36.6502,0.0,331.8036,1147.635,898.7719999999999,92.4149,0.2206,2.8942,678.7353,2211.2865,0.6594,20.0915,20.5348,18997.2057,7884.5037,762.1082,26638.5179,87.5856,3
10433,10000424,[ 電鍋版 ] 三色蛋,173.4484,69.9459,13.212,12.2581,4.0415,1.6537,2.9302,0.0,345.719,220.4128,58.3236,11.9349,2.267,1.4981,240.4253,654.4571,2.076,42.3544,0.8232,4041.5063,5978.0701,2208.4445,12850.0606,535.2549,3
10434,10000425,[ 麵點系列 ] 家常炸醬麵,253.68900000000002,54.9877,8.896,17.1805,5.5424,2.727,16.2101,1.4244,858.7727,267.7155,115.2353,29.8896,1.248,0.9771,107.1127,83.3901,4.3638,31.5337,3.2754,5542.4393,6607.2012,4974.3640000000005,8398.3182,21.6824,3
10435,10000426,[[大同電鍋] 肉鬆起士蛋糕,243.5435,49.0618,11.2283,8.9621,4.7723,1.3562,29.3916,0.871,270.1264,178.1385,144.7591,21.7352,1.2432,1.1636,149.8089,321.4793,1.5413,34.0135,3.298,4772.2714,3072.6153,1073.8459,12560.2988,92.6193,3
10436,10000428,[10分鐘料理 叉燒炒蛋,191.6444,63.2179,13.9488,11.543,3.8957,2.8929,8.3972,0.2805,632.0121,486.2268,39.1766,19.9825,1.9783,1.4725,180.9065,313.6258,3.7264,49.8241,0.3646,3895.6441,5189.529,2413.6252,12905.595,245.6659,3
10437,10000444,[erils house] 鮮芒輕乳酪蛋糕,183.4634,64.158,10.6968,9.6288,5.3004,1.5699,13.9464,0.114,373.8765,116.2792,156.7088,14.3779,1.2266,1.3035,195.1874,500.1092,1.1379,38.5004,1.0539,5300.424,3214.2512,1087.1957,11261.7882,209.1318,3
10438,10000446,[wei]馬鈴薯燉牛肉,158.5099,70.6405,10.7446,8.7869,3.7343,0.6845,9.1435,0.514,53.3767,281.5135,12.28,13.6218,1.6342,3.8341,82.2344,3.3194,0.0693,8.5205,5.8323,3734.3039,4696.2671,316.0423,11443.1406,39.3841,3
10439,10000454,[Coly美味生活]輕乳酪蛋糕,217.7015,59.3448,9.6097,12.8377,7.8836,1.5694,16.6384,0.0923,381.5225,111.0446,164.9213,14.6059,1.0353,1.2278,183.8489,595.4166,1.0604,30.8135,0.7424,7883.625,3850.5749,1008.1749,10147.5289,177.5966,3
10440,10000455,[Coly美味生活]蔥花肉鬆蛋糕捲,242.6839,54.8881,9.3176,13.8677,4.7253,1.6108,20.3159,0.513,354.8699,295.6556,40.4509,14.7113,1.4913,0.872,119.3689,288.8073,2.5607,40.1169,3.6048,4725.3233,5809.7395,3328.9485,10100.3622,187.9064,3
10441,10000459,[Hwk媽私房菜] 杏鮑菇牛肉燉飯,248.2408,53.6566,10.7111,12.8046,6.9784,1.4649,21.9926,1.005,325.4324,173.5438,120.8587,21.5839,1.0065,2.5804,169.3481,248.1074,0.3474,21.5309,1.8032,6978.4372,5219.8989,493.4598,11158.4409,52.9744,3
10442,10000461,[Hwk媽私房菜] 起司蛋烤飯糰,216.5568,54.7539,8.3963,7.9264,5.4883,1.5987,27.3247,0.341,486.3898,56.9889,184.3768,12.8837,0.5489999999999999,1.36,167.9535,363.5466,0.4415,14.6393,0.6988,5488.2636,2026.243,375.9241,9118.0309,55.0478,3
10443,10000462,[Hwk媽私房菜] 無奶油版小餐包,346.2443,34.5315,18.3054,20.479,14.588,4.5389,22.1452,0.4835,1188.6232,315.5834,527.4859,35.6418,0.9778,2.4404,402.9844,1006.7528,0.8296,18.5273,3.6448,14588.0338,5100.2131,687.8608,19396.1356,64.4622,3
10444,10000467,[Hulk食堂]松子鮮蝦佐青醬,199.7427,66.5451,13.6076,15.308,3.2267,1.7905,2.7503,0.9354,405.3861,176.3713,11.4492,30.1166,0.7768,1.5073,180.5397,38.7503,3.4083,22.4234,14.8138,3226.6682,8086.6316,3924.5946,12261.728000000001,82.9964,3
10445,10000481,[MAYI]起司布丁燒,176.5615,61.6866,10.492,10.4079,5.1385,1.0557,10.8312,0.0765,216.8339,112.8334,81.9933,11.5026,1.4657,1.178,169.1144,548.6035,1.4248,49.7362,0.6825,5138.5102,3790.0784,1422.7389,10842.8737,278.1708,3
10446,10000493,[Seren 上菜] 蝦仁鑲豆腐,121.7313,72.4801,17.5186,2.6612,0.5691,1.2648,6.0791,0.171,317.1298,134.2167,17.0458,18.4349,0.5411,1.4668,202.4281,28.1236,2.2430000000000003,11.6529,3.2087,569.1246,932.7277,1154.5292,16235.1591,119.9954,3
10447,10000498,[Seren上菜] 蓮藕排骨湯,196.5974,67.2135,11.4371,14.0386,5.7722,2.1518,5.1676,1.2289,290.1946,614.5424,31.9279,18.7506,0.9921,1.5837,116.1444,54.2799,0.6729999999999999,14.0388,9.3417,5772.1211,6268.769,1942.5302,10193.1951,46.4924,3
10448,10000502,[Tke  bred創意三明治麵包早餐]愛心熱狗太陽蛋小花起司吐司,220.6336,55.761,12.0141,10.22,4.7444,1.5648,20.4402,1.1158,432.531,118.3498,82.3466,18.5477,1.6102,1.23,173.2815,354.1434,1.4739,66.2057,5.2568,4744.4428,3896.2913,1557.5125,12445.4438,180.9587,3
10449,10000504,[Vittonio]煎牛排 (用帕尼尼烤盤製造高級格紋狀),324.9894,57.67100000000001,15.1305,28.8672,13.0515,0.7342,0.0,0.0,60.497,253.7815,9.2993,16.3955,2.0980000000000003,5.6825,140.7588,53.8436,0.1124,12.8468,1.9835,13051.4673,14925.8435,806.4052,17673.9905,68.6915,3
