Unnamed: 0,r_id,recipe,Calories.kcal.,Moisture.g.,Protein.g.,Crude_fat.g.,Saturated_fat.g.,Ash.g.,Carbohydrate.g.,Dietary_fiber.g.,Na.mg.,K.mg.,Ca.mg.,Mg.mg.,Fe.mg.,Zn.mg.,P.mg.,VitaminA.IU.,VitaminE.mg.,VitaminB_group,VitaminC.mg.,Fatty_acid_S.mg.,Fatty_acid_M.mg.,Fatty_acid_P.mg.,Amino_acid.mg.,Cholesterol.mg.,Cluster
10263,10024063,涼拌龍鬚菜,343.1014,14.9739,11.004000000000001,7.75,1.0068,3.7375,62.5345,12.7892,163.6981,153.1863,1021.9306,131.268,35.2583,1.8998,101.2632,9.4644,3.0262,26.7619,0.0,1006.8092,1156.0564,3104.3508,16564.9706,2.5176,2
10264,10024064,涼拌龍鬚菜,373.8894,12.227,14.7259,12.200999999999999,0.6669,3.5937,57.2523,11.3739,120.19,314.7988,851.5748,158.2996,29.951,2.3537,183.2756,5.7377,1.9904,29.1407,0.0,666.8686,709.5117,1906.2676,13425.7211,1.5263,2
10265,10024065,涼拌龍鬚菜,275.0289,24.0401,10.1226,1.6511,0.6018,4.7112,59.475,12.0502,499.9052,322.1825,982.5962,115.4619,33.8145,1.6647,89.2423,48.2081,1.0803,31.6805,0.0595,601.808,559.474,488.836,17596.1914,33.8984,2
10266,10024066,涼拌龍鬚菜,346.9225,13.6817,20.1793,9.7596,1.9893,8.308,48.0724,9.9311,1061.5548,1551.2991,818.5830000000001,114.5112,30.1475,1.7664,186.4271,34.8159,3.9096,31.6489,0.0104,1989.2754,4034.4179999999997,3735.0901,25437.0997,42.2675,2
10267,10024067,涼拌龍鬚菜,289.8701,24.0249,9.2849,3.4669,0.7974,3.4092,59.8141,12.1413,113.2018,97.9543,966.2141,109.0649,33.2013,1.5824,69.4412,0.0,1.2531,25.4947,0.055,797.3764,792.9634,1864.0482,16658.0459,0.0,2
10268,10024068,涼拌龍鬚菜,261.8896,28.8616,10.0811,1.8589,0.7025,3.9461,55.2522,11.2771,483.7165,136.793,886.5611,105.7083,30.6079,1.585,92.741,95.2853,1.8906,34.649,0.0842,702.5264,666.1193,488.7506,16734.7942,52.4865,2
10269,10024069,涼拌龍鬚菜,357.8169,14.6537,19.1809,11.2422,2.1369,6.3935,48.5297,10.0298,748.1167,1017.0517,806.9527,117.3117,29.7082,1.8093,185.0311,32.3436,5.5283,32.088,0.0206,2136.8155,2799.2856,6305.460999999999,24352.7203,39.9042,2
10270,10024070,涼拌龍鬚菜沙拉,214.0497,15.6843,9.1274,5.6982,0.1375,2.8387,35.2825,7.1363,168.3809,376.4961,524.8824,97.8872,18.4378,1.4682,114.7034,0.0,0.4097,18.6729,0.0459,137.5349,21.0768,59.0813,8348.4987,0.0,2
10271,10024073,涼拌韓式海苔黃豆芽,259.6292,14.9074,27.2852,0.8927,0.4688,10.589,46.3256,28.112,935.1005,2670.6137,331.7981,352.0766,54.3739,3.6145,463.6364,316.7115,2.1229,346.5997,0.2447,468.8494,74.6223,331.9477,24112.289,0.0,2
10272,10024099,涼拌鹽酥豆包,276.1894,38.4669,22.6177,14.0125,2.2995,6.0595,18.8433,9.4055,216.1662,1055.6421,1104.9966,287.638,21.509,2.8125,311.4305,9483.4056,13.1599,98.2701,49.3256,2299.5109,3504.4555,8208.3864,23774.882,0.0,2
10273,10024976,蛋酥紫菜湯,195.7709,41.3543,19.7546,4.5444,1.6504,9.617,24.7297,14.4108,1261.6636,2446.4801,201.0902,187.6046,28.9866,2.4696,326.9775,401.2172,1.9003,208.0263,0.287,1650.3566,1866.9565,1013.5148,18283.4289,178.9003,2
10274,10025224,雪花巧克力脆片 超簡單零失敗,450.1988,3.4201,7.0308,16.9866,10.915999999999999,1.1813,68.6235,6.5946,272.8583,450.02099999999996,63.8872,121.913,14.5754,1.5808,153.3007,664.6189999999999,2.9516,12.1006,7.6625,10879.6657,5347.1121,611.8553,3229.2823,0.0,2
10275,10025246,雪棉玉米酥 雀巢玉米脆片,377.6167,7.2882,4.128,5.5007,3.7217,0.4143,79.6264,2.4062,404.5198,88.9763,53.5302,18.4558,12.2134,0.0405,7.534,862.6455,0.1564,4.9108,8.4067,3681.6661,1358.9795,289.8235,761.6817,13.2296,2
10276,10025427,麻油紫菜酥,398.3791,9.1101,21.1516,23.2736,4.1273,11.1909,35.3127,21.3933,1300.5791,2860.0486,259.2438,278.4709,41.1222,2.8368,375.0638,214.0494,15.1142,260.2046,0.0225,4127.3441,8736.4709,10376.4255,18787.8127,0.0,2
10277,10025464,麻油鴨血糕,224.3337,49.3391,7.2972,6.6536,1.2644,3.7596,32.9616,0.7549,829.2086,761.7469,14.8502,15.4717,10.6913,0.7766,62.1549,0.0,3.6821,7.912999999999999,0.0,1264.387,2607.0622,2780.6214,7263.8046,19.5909,2
10278,10025834,棉花糖玉米脆餅 雀巢玉米脆片,404.967,9.1482,5.024,13.0275,8.9265,0.0361,69.2565,1.5231,343.6918,81.76,42.1868,18.5433,13.3965,0.0494,5.8529,1286.9554,0.4055,6.4866,9.6923,8880.3324,3273.7922,458.9656,1330.5462,31.2971,2
10279,10025871,椒麻辣油,635.161,1.6465,3.8828,58.2799,22.6346,2.0348,31.6943,15.2248,242.1439,737.0972,256.6324,60.5801,15.4672,0.2064,43.1677,2535.7748,3.217,11.8181,13.6211,22005.3281,24454.5802,9635.2798,1278.587,60.6949,2
10280,10025928,減脂便當- 無油鮭魚 味噌烏龍麵,116.5308,56.9948,8.4701,1.9334,0.9144,0.8921,15.8606,0.7379,598.9079,1579.2551,837.4039,245.0678,17.8637,3.1816,255.8404,67.1999,0.4564,11.1009,0.7305,914.3519,498.9738,520.0695,8405.3347,14.2703,2
10281,10026049,無水料理炒烏龍麵   0水鍋,131.4176,74.8963,4.5293,6.6907,2.5727,0.5324,13.3514,1.044,373.7768,1153.2701,618.3504,176.3798,13.1812,2.487,171.5885,1373.9669,0.2854,5.8493,6.0277,2572.6796,2939.7431,1112.4074,4082.9608,13.6049,2
10282,10026667,紫菜蛋花湯,197.2546,43.6645,17.0896,5.2461,1.4321,7.8195,26.1804,14.7311,906.4578,2001.3772,187.5613,186.9569,28.2592,2.2463,285.1348,296.1249,2.9615,199.2971,0.7745,1432.0831,1852.6108,1950.6162,15356.8884,100.0058,2
10283,10027545,酥炸米血-建國店氣炸鍋,199.5707,49.6823,8.4425,0.9209,0.3192,1.6037,39.3507,1.8904,402.8068,84.7072,24.4587,30.4991,14.3632,0.8849,69.89699999999999,2.9101,0.069,10.8565,0.0423,319.245,408.19800000000004,198.488,8579.4673,22.8067,2
10284,10027885,黑木耳辣炒龍鬚菜柯媽媽 植物燕窩,303.2531,16.7641,10.2812,1.4077,0.4769,3.9702,67.5769,14.2796,122.584,98.0009,1150.2582,128.8962,39.4257,1.7924,75.1332,145.0083,1.5478,27.4371,2.4607,476.8761,259.8224,670.183,19076.6393,0.2363,2
10285,10028210,愛意小便當 鮮蔬佐胡椒炒烏龍麵,100.4625,75.0972,4.0929,1.195,0.2383,1.1145,18.5003,1.9126,698.0060000000001,1549.0656,917.5315,249.5178,18.8537,3.1385,225.16,2743.0902,0.7473,15.2246,17.6484,238.2765,224.5215,724.1572,3771.5109,0.0623,2
10286,10028292,新疆風味孜然烤肉醬,309.188,27.8454,10.7236,14.5141,1.2983,10.5921,36.3246,19.2902,1288.4195,2617.0556,361.8695,230.5506,22.4237,2.6027,299.3689,571.6663,6.4156,64.9239,0.8174,1298.2755,7682.2355,5532.4418,8793.6985,0.0,2
10287,10028860,經典香港大排檔靚粥   豬紅粥,168.407,52.0167,25.4794,0.8162,0.3135,4.2787,17.4089,0.1767,1186.6755,398.1004,26.549,64.393,12.5322,2.3533,310.6694,5.0723,0.9706,16.3788,0.0592,313.4901,136.6827,358.9349,22131.4141,72.4159,2
10288,10029024,萬用巧克力筆 VICI的懶人廚房,357.0,0.0,8.0,0.4,0.1,0.0,84.0,3.3,729.0,168.0,84.0,39.0,28.9,0.0,0.0,1786.0,0.0,7.2,21.0,0.0,0.0,0.0,0.0,0.0,2
10289,10029227,達菲熊造型吐司 雀巢玉米脆片,274.9648,30.3592,10.3581,4.3297,1.7087,0.7732,50.7688,2.6923,483.6035,186.7458,61.0093,33.5091,14.1164,0.6259,93.1824,1550.0,0.9448,63.9406,9.6203,1663.8729,1674.9841,806.8115,7043.4164,112.2246,2
10290,10029566,壽喜燒烏龍拌麵,130.2303,71.9097,7.0619,4.0703,1.5462,1.107,16.0425,1.0539,545.1229,1066.9709,512.66,153.213,11.3628,2.5751,171.6131,34.2652,0.6748,12.0845,1.4647,1546.214,1609.631,868.8345,6557.634,18.9188,2
10291,10029994,蒜炒龍鬚菜,279.4062,20.7372,9.7576,0.4764,0.3042,4.9647,64.064,13.270999999999999,345.2008,478.7978,1051.7494,118.8704,36.043,1.6912,79.612,0.0,0.8218,29.1846,0.8725,304.1878,46.3854,125.6776,17549.1315,0.0,2
10292,10030057,蒜香龍鬚菜,309.5797,18.8284,12.6722,3.5234,1.3195,3.8893,61.0867,11.241,351.4243,134.7759,903.3689,105.6393,30.9543,1.6203,99.9018,8.7491,1.8148,26.3693,0.8575,1319.5372,1579.8286,624.3137,20517.6402,15.4861,2
10293,10030285,蜜糖金磚,396.6097,14.0256,7.1189,16.5779,4.664,0.6797,57.8936,2.8249,402.7033,223.9634,65.8278,62.1899,14.7242,0.5656,87.0005,982.308,8.5939,16.8481,13.4349,4615.234,5147.4557,6593.1805,2851.8299,10.0755,2
10294,10030746,墨西哥起司玉米脆片,340.0591,16.7349,11.6618,8.666,6.2792,1.7542,56.28,2.129,1036.0302,133.3777,269.1315,34.1011,18.999000000000002,0.9845,153.1166,1532.2639,0.319,8.24,13.6405,6214.6754,1969.1227,182.0303,7097.0565,27.5651,2
10295,10031025,蔥花杏鮑菇烏龍麵,233.6742,61.4563,3.8903,18.1861,9.2191,1.7548,14.7141,1.0589,957.5037,1274.6449,692.3219,200.3459,14.9356,2.6755,193.8443,418.4728,1.6909999999999998,20.965999999999998,0.6209,9219.0936,7624.3467,1319.1057,3469.7811,74.7205,2
10296,10031031,蔥花培根炒飯,227.3087,55.883,7.4424,13.4797,4.649,2.6436,20.7182,10.3985,208.46599999999998,676.5701,108.0824,98.0507,12.8612,1.4549,169.5899,1364.6281,4.5585,41.5848,22.503,4648.8684,5462.1815,3341.6946,6558.7982,17.2881,2
10297,10031385,蝦球金瓜龍鬚菜 Miele蒸爐,170.2891,53.9008,13.0491,0.5404,0.2538,2.1107,30.3989,6.1459,102.8891,124.92299999999999,479.5644,61.2143,16.4985,1.4367,131.1002,457.8711,0.9332,21.718000000000004,2.977,253.7651,121.0613,165.5723,16086.7591,61.8284,2
10298,10031390,蝦頭味增湯麵,77.9981,77.4748,3.9541,0.4979,0.1335,3.1621,14.9111,1.8103,1092.6858,981.3809,574.3549,162.0787,11.1963,2.0054,168.4226,124.0514,0.4011,12.4186,3.5843,133.5183,61.8167,250.6397,3551.0402,20.1995,2
10299,10031501,豬血糕,279.5955,37.838,14.2374,10.1991,0.2179,2.5359,35.1896,2.1288,544.9445,355.9,55.5811,89.0243,10.625,1.7731,194.4266,153.8097,0.1203,19.4568,0.8018,217.9491,274.3469,142.0672,6203.0855,15.2503,2
10300,10032355,餐桌上的人妻料理一鍋到底 清爽龍鬚菜,154.8882,13.9593,5.2162,0.281,0.1647,2.9197,35.607,7.4792,215.3875,290.0951,606.2544,68.2329,20.7214,0.9393,39.1502,2.1124,0.4541,14.067,0.6971,164.64700000000002,25.2317,70.7279,9860.1015,0.0,2
10301,10032385,鴨血湯,179.2852,59.2194,9.6163,11.1114,4.2768,9.2607,11.3669,4.4877,2789.1259,777.3446,119.3961,44.6484,11.1246,1.3833,133.8861,1650.2298,3.5010000000000003,21.1038,1.6761,4276.8271,4773.3006,1804.6658,8790.4856,22.4886,2
10302,10032413,龍鬚菜,293.6181,18.334,14.7217,0.6734,0.35600000000000004,4.7838,61.54600000000001,12.8754,406.6464,154.4141,1151.5797,140.9623,36.3445,1.6729,129.5842,5.5759,0.903,25.1186,0.0917,355.9427,105.9144,206.0655,21784.188,63.3053,2
10303,10032414,龍鬚菜沙拉,330.2758,15.1075,10.9371,5.1053,1.2241,3.9492,64.9009,12.9175,253.1079,94.62799999999999,1061.6823,119.2621,36.3746,1.7238,79.0386,10.1574,2.8363,25.2624,0.0,1224.0658,1441.6752,2439.6276,19471.1009,7.9146,2
10304,10032415,龍鬚菜炒肉絲,302.2322,15.712,10.274000000000001,0.5133,0.3243,4.0089,69.4918,14.5592,106.515,89.296,1187.3885,131.7625,40.708,1.8205,72.9275,0.0,0.8945,27.5771,0.0,324.2978,49.6977,139.3096,19421.0,0.0,2
10305,10032416,龍鬚菜煎餅,294.0287,34.4548,12.7987,9.7011,4.5932,2.7165,40.3297,5.3641,294.3535,117.9158,558.6095,57.8256,13.8313,1.8777,181.8199,275.3651,1.3694,31.5353,1.8624,4593.1447,4133.3918,916.8579,16170.1219,73.4931,2
10306,10032418,龍鬚鮭魚沙拉  自然好油x茶籽堂,146.3516,9.592,4.5779,4.4574,0.8859999999999999,1.5173,23.7419,4.8157,78.7944,71.0341,395.1111,45.3374,13.2909,0.6937,39.8385,22.8787,1.334,10.1933,0.3422,885.9435,2721.3055,846.5955,7527.7293,3.3295,2
10307,10032611,糙米麩營養脆片  雀巢玉米脆片,374.9639,3.5853,7.8917,2.1537,0.4243,0.8659,82.4633,3.0376,295.7685,266.7096,43.7028,70.4893,12.7063,1.5471,162.4464,714.4,1.0149,35.5532,10.71,384.3233,713.0611,896.3556,4859.3823,0.0,2
10308,10032761,薑絲炒龍鬚菜,155.1561,15.9544,5.1565,0.2865,0.1719,2.76,35.3541,7.3569,191.7238,263.9864,584.6641,67.5863,20.0922,0.9359,38.3117,3.7204,0.5897,16.8574,0.2137,171.8509,34.6295,79.9408,9501.4677,0.0,2
10309,10032793,薑黃南瓜咖哩雞烏龍,104.6149,76.3043,2.8633,3.0726,2.0927,0.8853,16.9259,1.6342,382.6347,1171.3446,540.107,157.9966,11.585,2.0289,150.9442,3077.1152,0.4001,20.6722,5.0626,2092.6368,747.5281,208.363,2517.3913,9.7129,2
10310,10032849,薑爆龍鬚菜,265.3588,25.8361,8.7848,0.4709,0.2864,4.6754,60.2328,12.4209,326.5676,439.5696,995.4245,114.3402,34.1684,1.5879,65.3671,4.5278,0.9307,27.1351,0.26,286.3813,53.9809,130.4677,16188.8186,0.0,2
10311,10033576,鮮菇搞烏龍,132.3297,74.6909,4.8411,6.8362,2.6386,0.7791,12.8526,1.1553,421.1608,1018.7724,515.0426,150.1347,11.0447,2.2166,157.2971,93.3248,0.2531,14.5601,16.2856,2638.6328,3005.1401,1137.7835,4179.8207,13.9129,2
10312,10033990,簡易牛排干貝 之 減醣料理,300.8632,35.8589,20.6852,13.2105,5.9921,3.673,27.6336,5.3581,589.6245,317.6234,451.5611,83.6607,16.3088,4.1289,215.3764,25.351,0.7823,20.2416,0.8759999999999999,5992.126,6639.1511,538.9747,24228.7878,54.5963,2
10313,10034133,簡易家常菜3-義式香料煎鮭魚,179.0831,44.433,21.1673,5.5977,2.2593,16.8263,12.8024,6.5329999999999995,2443.4035,4286.9574,844.3461,199.2283,14.3697,1.8957,229.257,7204.9296,4.7089,64.768,38.5548,2259.292,1408.2548,1928.8377,20153.6624,32.1391,2
10314,10034219,簡易豬血湯,31.8591,91.2094,3.1565,0.9678,0.1927,1.6631,3.0032,1.3617,334.6692,324.9298,31.2578,12.6858,11.932,0.2762,43.4947,1429.2674,0.6676,50.7751,8.3741,192.7015,248.6389,467.2201,1860.5077,19.9068,2
10315,10034695,醬油烏龍麵 淬釀日式下午茶點,93.3089,77.9136,4.0981,1.9982,0.8073,0.9989,14.9912,0.9707,582.8028,1034.5357,544.5746,158.1753,11.8592,2.2725,162.4544,60.3934,0.2457,13.6499,2.6129,807.3152,882.6513,270.454,3898.4956,39.0193,2
10316,10036781,鹽烤吳郭魚,167.1647,5.3247,1.76,0.5035,0.0741,53.8518,38.56,12.3776,9766.4,13822.9471,350.3894,213.0047,27.0071,0.4353,85.2141,35.6059,0.2447,22.0494,0.5176,74.1153,129.8506,294.8541,1508.8706,0.0,2
10317,10036793,鹽烤胡椒蝦,181.2515,50.0125,14.6021,0.9990000000000001,0.2637,7.5038,27.3136,9.0792,1026.4932,1409.0,218.1177,169.6224,19.9842,1.1626,188.5386,27.1488,1.4736,26.9097,0.7725,263.6903,260.4853,462.8831,12514.2805,107.0241,2
10318,10036938,菇菇肉鬆蓋飯,300.3115,16.9833,10.9847,1.7155,0.7163,5.2611,65.0554,13.0888,458.1082,459.157,1073.3856,120.9565,36.6919,1.7168,81.679,4.9576,1.2458,25.7156,0.004,716.3078,663.2021,335.9504,19665.337,6.1818,2
10319,10037148,清清爽爽 百香龍鬚菜,266.8798,28.336,13.3519,2.5036,0.6017,3.4683,52.3401,12.1684,90.4192,243.7745,851.5936,114.8539,30.1745,1.6681,127.8207,1378.3007,1.359,56.8846,6.2348,601.7026,497.8456,934.0141,19120.4633,13.0767,2
10320,10037161,芝麻香拌龍鬚菜,347.4366,15.1434,10.6191,9.6375,1.663,4.1331,60.4668,13.622,88.9451,139.7459,1174.3853,158.093,34.4427,2.2883,148.4997,0.0,6.7015,37.0309,0.0,1663.0471,3639.2709,4335.2537,18711.3479,0.0,2
10321,10037164,涼拌龍鬚菜,200.4406,43.6322,6.9037,0.348,0.2008,3.2578,45.8582,9.2328,344.4049,122.6921,724.6247,85.7824,24.7066,1.2174,61.0148,0.0,0.5473,19.2811,1.932,200.7822,41.9223,85.2873,12288.6554,0.0,2
10322,10037207,吳秀乾農園梅乾菜,228.6084,23.1667,3.0712,0.6427,0.0,17.6071,55.5123,7.188,6468.8653,458.9729,213.9478,32.8631,19.9474,0.9621,39.4185,4012.8049,2.2783,0.7395,0.0,0.0,0.0,0.0,2689.219,0.0,2
10323,10037226,梅干菜豬肉,202.0316,39.1508,6.9994,8.154,2.9218,18.7594,26.9364,7.3279,6903.6507,551.0911,219.0495,40.3003,20.6069,1.3777,77.7848,4109.4124,2.4399,4.9745,0.1488,2921.8283,3367.0799,1194.2739,6413.8195,15.7091,2
10324,10037455,小磨坊蔥風味油拌龍鬚菜  無油煙的健康料理,326.1166,17.5499,9.6354,7.3743,0.9565,5.1677,60.2738,12.4803,479.8147,441.2971,1000.2215,112.3692,34.4418,1.6097,71.2193,0.0,3.8976,26.2051,0.5531,956.4644,3794.4628,2618.2562,16550.4996,0.0,2
10325,10037950,黑木耳辣炒龍鬚菜,303.2531,16.7641,10.2812,1.4077,0.4769,3.9702,67.5769,14.2796,122.584,98.0009,1150.2582,128.8962,39.4257,1.7924,75.1332,145.0083,1.5478,27.4371,2.4607,476.8761,259.8224,670.183,19076.6393,0.2363,2
10326,10038378,新手必試 100成功 棉花糖玉米脆餅,404.967,9.1482,5.024,13.0275,8.9265,0.0361,69.2565,1.5231,343.6918,81.76,42.1868,18.5433,13.3965,0.0494,5.8529,1286.9554,0.4055,6.4866,9.6923,8880.3324,3273.7922,458.9656,1330.5462,31.2971,2
10327,10038540,百里香油漬蕃茄 蔬食好料理,146.9478,64.0279,2.7151,8.2945,1.5719,1.2152,21.5518,7.4716,277.7226,301.2373,221.0635,41.2465,11.2512,0.2549,23.0191,2670.3593,1.6425,2.3994,20.8122,1010.4652,4661.6285,669.415,202.4811,0.0,2
10328,10038641,巧克力玉米脆片,549.0914,0.9608,10.1465,34.6888,22.398000000000003,2.3148,49.9892,11.5098,186.1027,809.7952,85.75200000000001,224.115,15.1458,3.0105,307.0575,473.9152,6.0562,18.0724,5.25,22373.025,10959.7834,1250.0365,6456.2205,0.0,2
10329,10038712,香草 百里香的栽培及料理運用 附 實作影片,411.4873,9.0782,19.5364,25.8073,1.4727,8.58,36.9982,36.6109,240.9364,1946.5309,794.8673,410.8945,41.0673,5.3418,536.9527,165.7091,8.3691,131.5382,0.0,1473.6255,16034.3855,8299.7891,16588.7218,0.0,2
10330,10038832,15分鐘上桌 泡菜起司炒烏龍麵,153.6234,71.2429,5.1883,8.8284,3.5611,1.1498,13.7079,0.9766,527.403,1047.7722,549.0786,155.1422,11.4636,2.3077,195.674,84.7479,0.1478,13.2415,12.3009,3561.1372,3840.2529999999997,1396.4886,4925.5802,14.6595,2
10331,10038877,百香果龍鬚菜 超爽口,266.4809,30.0497,8.2716,3.4443,0.6312,3.222,55.0124,12.0722,118.8225,113.0087,895.8192,104.9691,30.8297,1.5436,66.6436,340.9322,1.8730000000000002,21.2575,6.6494,631.1886,627.5336,1686.8765,14628.8052,1.334,2
10332,10038952,牛肉炒烏龍(旅行料理),208.5663,63.5104,7.0145,13.3774,6.8943,1.5591,14.7372,0.9365,686.8225,1718.9263,791.4082,226.1759,17.2471,3.4671,209.4869,738.4858,0.4664,30.5019,2.7412,6894.2411,6016.7479,348.4713,6406.6461,23.1355,2
10333,10038961,秋葵佐胡麻醬,510.2332,20.4175,16.6838,41.2589,6.7318,3.3975,18.2419,10.068999999999999,5.2055,457.6312,640.2745,235.2288,16.0951,3.4877,453.5425,514.9477,15.4964,129.6926,4.954,6731.7299,13721.1795,20782.0899,14575.7126,0.0,2
10334,10039496,東販小食堂香菜起司小酥餅,376.1322,16.2788,22.7175,18.8834,10.7913,8.1639,33.9563,12.6769,408.7242,1217.2283,1767.5478,339.4716,26.4141,3.7967,308.0857,13731.7598,9.4925,107.3121,69.8397,10791.2867,4362.9266,3707.7270000000003,21719.2747,23.5752,2
10335,10039534,七味紫菜脆條,425.7813,8.3667,18.6463,26.656,10.466,10.8913,35.44,20.4184,1319.0259,2831.1671,244.4042,244.4432,36.7748,2.4968,323.0365,345.167,5.0796,232.9771,0.0,10466.0556,11510.8368,4668.5412,16463.8204,28.0219,2
10336,10039875,榨菜炒豬血 豆豆愛的料理,47.8611,87.6906,5.7694,0.6189,0.2771,0.8835,5.0376,0.3571,300.5205,48.4738,11.6971,5.4188,25.1061,0.2735,68.6559,15.1029,0.3571,8.3568,0.2142,277.1809,210.4654,131.291,2994.7029,44.8158,2
10337,10040284,日式燜筍配冷烏冬,158.0142,57.3497,9.988999999999999,3.0996,1.1739,3.7281,25.8336,7.505,496.5024,942.7338,109.5296,93.7489,13.1683,1.8037,178.4379,138.9284,1.6129,89.4802,3.4254,1173.8581,1273.1749,578.3164,8670.8139,49.5878,2
10338,10040330,簡易紫菜雞蛋米卷,296.0165,24.631999999999998,14.5277,6.957999999999999,3.2479,5.7519,48.1304,10.2439,712.7352,1303.7826,166.229,134.4701,20.4972,1.7935,264.107,318.4833,1.3008,147.6061,1.6768,3247.9422,2905.4765,668.4963,13424.8211,102.4717,2
10339,10040516,新手必試 100成功 棉花糖玉米脆餅,404.967,9.1482,5.024,13.0275,8.9265,0.0361,69.2565,1.5231,343.6918,81.76,42.1868,18.5433,13.3965,0.0494,5.8529,1286.9554,0.4055,6.4866,9.6923,8880.3324,3273.7922,458.9656,1330.5462,31.2971,2
10340,10040915,經典香港大排檔靚粥   豬紅粥,168.407,52.0167,25.4794,0.8162,0.3135,4.2787,17.4089,0.1767,1186.6755,398.1004,26.549,64.393,12.5322,2.3533,310.6694,5.0723,0.9706,16.3788,0.0592,313.4901,136.6827,358.9349,22131.4141,72.4159,2
10341,10040994,麻醬秋葵蕎麥麵卷,368.0431,16.9691,14.4429,12.8868,2.3165,5.3202,50.3954,9.427999999999999,820.6271,1054.0442,157.6549,142.1544,14.4582,1.7745,250.2544,258.5687,7.3809,104.3673,1.2249,2316.4839,4548.8833,6000.8679,13284.4297,0.0,2
10342,10041015,紫菜豆腐芫荽肉片滾湯,99.9503,21.6612,7.0123,0.9688,0.4269,3.1429,18.2468,6.1714,427.9292,728.7453,85.7032,79.1979,11.7427,1.1543,113.5808,1252.0187,0.6582,74.4117,7.4264,426.93699999999995,310.3947,193.2059,6093.0064,2.1015,2
10343,10041342,黑木耳辣炒龍鬚菜,303.2531,16.7641,10.2812,1.4077,0.4769,3.9702,67.5769,14.2796,122.584,98.0009,1150.2582,128.8962,39.4257,1.7924,75.1332,145.0083,1.5478,27.4371,2.4607,476.8761,259.8224,670.183,19076.6393,0.2363,2
10344,10041741,自製金莎巧克力,478.1521,3.5475,9.077,24.0137,15.5421,1.4880000000000002,58.4059,8.3555,350.7516,572.173,84.478,155.0117,18.8108,1.9322,198.1414,919.7859,3.8967,13.8446,10.0189,15494.4462,7454.3895,853.5234,4204.8531,6.0374,2
10345,10042140,萬用巧克力筆 VICI的懶人廚房,357.0,0.0,8.0,0.4,0.1,0.0,84.0,3.3,729.0,168.0,84.0,39.0,28.9,0.0,0.0,1786.0,0.0,7.2,21.0,0.0,0.0,0.0,0.0,0.0,2
10346,10042162,香烤紫菜,531.8828,6.3792,16.9732,44.6765,7.4541,8.0175,24.0149,14.811,922.4772,1993.3096,169.3312,239.9939,25.8986,2.4225,365.1202,127.7354,25.845,171.9896,0.1341,7454.1784,16994.218999999997,20187.2419,15555.56,0.0,2
10347,10042164,紫菜豆腐湯,221.7337,37.2239,39.4583,2.2025,0.732,10.7269,10.7307,5.5179,2240.3779999999997,1284.7594,714.0456,219.1749,13.7779,1.1918,482.9734,84.8839,1.63,75.4318,0.0134,732.0289,420.9077,1046.9128,33353.1335,368.1812,2
10348,10042363,五味醬(11),208.938,39.588,10.527999999999999,3.484,0.726,8.22,38.178000000000004,10.648,1179.224,1075.776,1239.098,273.57,21.674,1.9880000000000002,116.86,11245.271999999999,7.09,80.81,56.593999999999994,725.318,725.342,2033.0620000000001,8234.476,0.0,2
10349,10042825,沙爹醬,479.8042,12.3998,14.4082,31.8935,3.8118,4.2167,37.0818,8.9793,885.7085,728.9565,226.0833,150.7702,14.102,2.3025,310.9253,74.8044,24.4091,39.8762,0.0,3811.79,6728.5653,12143.7409,5632.9505,8.9918,2
10350,10042846,沙嗲醬,479.8042,12.3998,14.4082,31.8935,3.8118,4.2167,37.0818,8.9793,885.7085,728.9565,226.0833,150.7702,14.102,2.3025,310.9253,74.8044,24.4091,39.8762,0.0,3811.79,6728.5653,12143.7409,5632.9505,8.9918,2
10351,10042956,和風炒麵,128.0369,56.9735,4.5452,6.0062,2.3376,0.7467,14.0293,0.8168,405.7765,1115.8485,553.5211,161.4094,12.1764,2.3044,160.283,846.9227,0.2037,9.1837,2.3391,2337.6131,2640.2355,1009.8295,4253.8289,13.241,2
10352,10043136,花式香腸,340.4041,35.257,17.2077,21.5907,7.7989,5.0344,20.9103,5.5920000000000005,943.5131,662.6951,469.199,123.4773,12.0632,2.1366,179.7584,3945.3457,7.676,43.0539,39.4425,7798.8992,9625.1391,4083.6701,16297.7566,46.2884,2
10353,10043291,炸豬血糕,200.9305,49.3096,8.3976,0.9222,0.3177,1.6447,39.7259,2.1229,400.1119,85.0095,28.2248,34.047,14.7343,0.884,70.0619,3.603,0.0733,11.1992,0.0524,317.7045,406.9383,202.565,8528.2948,22.5895,2
10354,10043420,韭菜炒豬血,28.6172,91.1246,3.8913,0.3139,0.1143,1.6551,3.0152,1.4373,302.5284,364.1666,36.3757,13.056,13.9034,0.3013,49.195,2140.7651,0.5521,75.206,8.907,114.2829,45.6775,147.964,2394.91,23.1834,2
10355,10043925,雪棉玉米酥,377.6167,7.2882,4.128,5.5007,3.7217,0.4143,79.6264,2.4062,404.5198,88.9763,53.5302,18.4558,12.2134,0.0405,7.534,862.6455,0.1564,4.9108,8.4067,3681.6661,1358.9795,289.8235,761.6817,13.2296,2
10356,10044414,髮菜蘆筍,98.7048,72.3718,3.8278,0.9035,0.2845,2.3775,20.5194,4.4557,232.2088,399.5724,318.7055,44.0053,11.5142,0.7601,41.451,222.1049,0.6416,17.4705,4.0539,284.5054,265.7894,353.8354,5909.5983,1.1847,2
