Unnamed: 0,r_id,recipe,Calories.kcal.,Moisture.g.,Protein.g.,Crude_fat.g.,Saturated_fat.g.,Ash.g.,Carbohydrate.g.,Dietary_fiber.g.,Na.mg.,K.mg.,Ca.mg.,Mg.mg.,Fe.mg.,Zn.mg.,P.mg.,VitaminA.IU.,VitaminE.mg.,VitaminB_group,VitaminC.mg.,Fatty_acid_S.mg.,Fatty_acid_M.mg.,Fatty_acid_P.mg.,Amino_acid.mg.,Cholesterol.mg.,Cluster
27912,10000001,蝦肉蔬菜煎米餅,119.2241,70.8809,3.5133,0.6107,0.175,0.4095,24.5856,0.9529,50.7287,110.5931,23.1168,11.293,0.585,0.6031,64.5721,1584.9639,0.3259,18.4551,11.5809,175.0156,219.2835,171.6982,3269.5240000000003,27.6067,7
27913,10000008,[小米愛料理 ] 鹹蛋苦瓜,95.4822,77.7124,3.1703,2.8028,0.9409,1.2789,15.0356,1.9553,324.5349,167.8091,27.8518,12.2129,0.7725,0.3932,68.6178,119.9087,0.9145,52.3136,28.5079,940.9435,1357.6511,494.7623,2757.3292,104.863,7
27914,10000010,夏日抗發炎料理  酸辣佛手瓜,46.1831,85.6223,2.9467,1.0262,0.1464,2.8433,7.5615,2.5379,392.5924,760.0684,44.9993,23.1272,1.5483,0.6404,64.5597,1789.0031,1.1798,2.9065,15.9856,146.4264,273.121,468.2405,1963.6834,0.0,7
27915,10000012,食在好料理 嫩炒雞胸法式吐司,160.1365,69.1633,4.8366,8.1285,4.6009,1.2453,16.9881,1.3589,181.6242,298.2438,50.4468,19.4073,1.1799,0.5143,66.1355,1257.3581,1.162,30.7971,12.3191,4600.9483,2622.44,907.6358,4358.6133,61.4512,7
27916,10000016,慵懶小廚 泡菜豬肉拌年糕,88.941,31.7164,6.5839,4.9431,1.8166,0.4344,4.0816,0.0995,48.2267,116.9379,5.0055,8.1183,0.2992,0.9248,72.9467,38.6963,0.1564,4.9564,1.3046,1816.5878,2136.7474,944.99,5556.3757,20.756,7
27917,10000017,慵懶小廚 簡單午餐麵,59.5288,85.1368,2.5384,1.1599,0.2164,0.8619,10.302999999999999,1.2024,97.4587,251.4014,45.1501,13.5751,0.6238,0.4143,43.5117,67.7376,0.5846,23.6536,32.9855,216.4126,350.1533,468.5391,1500.3747,11.5939,7
27918,10000019,一小時果醬 鳳梨蘋果果醬運勢旺旺來,110.2372,70.5008,0.541,0.1135,0.0417,0.2886,28.5561,0.9068,0.8818,138.3462,8.8317,10.7782,0.2479,0.3678,8.8272,21.9117,0.04,8.1577,8.7487,41.6417,48.9073,22.8507,0.0,0.0,7
27919,10000020,快速煎好花枝丸,108.3228,13.8802,2.7153,9.3413,1.841,0.4405,3.6539,0.6971,97.023,28.8829,7.2192,11.786,0.6599,0.2299,38.9806,35.7255,1.5718,3.38,0.0128,1840.9728,6492.6653,999.8213,2596.4799,23.7127,7
27920,10000022,簡易優格 電鍋版,83.4324,76.5166,2.9183,3.0856,2.1158,0.6534,11.2704,0.0,37.1769,136.6012,86.6667,8.9779,0.0556,0.3825,72.2719,109.7919,0.0546,4.1644,0.2937,2115.7847,864.056,101.8888,2806.9872,11.2881,7
27921,10000025,0失敗的 蒸蛋,52.2793,29.4853,4.8663,3.4361,1.183,0.9328,0.7181,0.0,165.3577,210.1064,18.5485,4.6808,0.7702,0.5156,72.7531,212.9296,0.7011,26.5379,0.2402,1182.9775,1533.7365,715.7123,4982.3761,149.7256,7
27922,10000026,Bby food   水蓮泥糊,17.3807,94.6682,1.0932,0.2716,0.1352,0.8284,3.1386,1.8682,110.6534,228.6716,25.6057,10.3716,3.7193,0.5932,20.75,349.6409,0.2409,0.7886,7.0625,135.1557,35.1273,94.7386,0.0,0.0,7
27923,10000027,Bby food   玉米筍泥糊,30.9043,91.0757,2.2481,0.28300000000000003,0.1895,0.5868,5.8065,2.5684,1.7062,221.6986,15.3259,25.1465,1.3389,0.5727,52.4581,24.3824,0.1557,21.1084,9.1954,189.3714,63.4768,30.2522,1732.5919,0.0,7
27924,10000029,Bby food   芋頭泥糊,127.75,68.9,2.5,1.1,0.0,1.1,26.4,2.31,5.0,500.0,28.0,29.0,0.9,2.21,64.0,66.664,0.0,14.479000000000001,8.8,0.0,0.0,0.0,0.0,0.0,7
27925,10000030,Bby food   金瓜泥糊,74.0847,79.7579,1.8516,0.1983,0.0742,0.8656,17.3266,2.5015,1.3493,425.9775,13.7073,16.9408,0.4894,0.2926,45.9121,3680.6592,1.1098,61.1485,14.9879,74.1959,56.9458,65.4866,1648.105,0.0,7
27926,10000031,Bby food   秋葵泥糊,35.5339,89.8345,2.0565,0.1081,0.0,0.5034,7.4974,3.7489999999999997,9.4994,203.38,93.8024,50.0101,0.6875,0.6647,53.196999999999996,2257.8956,0.45,1.1815,11.3444,0.0,0.0,0.0,0.0,0.0,7
27927,10000033,Bby food   茄子泥糊,25.3298,92.7843,1.2165,0.1621,0.1144,0.5074,5.3297,2.7473,2.1132,220.7333,15.9188,14.6835,0.4201,0.3425,28.5465,9.9954,0.3987,22.5155,5.209,114.39399999999999,22.7848,17.335,0.0,0.0,7
27928,10000034,Bby food   高麗菜泥糊,23.1788,93.2432,1.308,0.1439,0.0,0.5492,4.7557,1.0946,10.5289,186.7937,47.4817,11.6265,0.4498,0.3385,30.3334,52.4268,0.243,20.3509,37.1548,0.0,0.0,0.0,0.0,0.0,7
27929,10000035,Bby food   甜豆泥糊,42.3477,88.7846,3.0444,0.1762,0.0754,0.5479,7.4469,2.7355,1.9558,172.8554,45.6111,22.3369,2.0858,0.6642,59.3305,323.9054,0.2123,25.5104,30.3642,75.3554,21.3361,67.9709,2484.4341,0.0,7
27930,10000036,Bby food   甜洋蔥泥糊,41.9293,88.5755,1.0005,0.057999999999999996,0.0,0.4115,9.9545,1.2711,3.2230000000000003,144.7915,25.058000000000003,10.2305,0.371,0.256,29.59,0.0,0.0265,4.1593,5.593,0.0,0.0,0.0,777.9060000000001,0.0,7
27931,10000037,Bby food   甜菜根泥糊,34.4678,89.946,1.324,0.0838,0.0,0.8776,7.7686,2.252,146.4484,293.6458,14.418,13.8023,0.2025,0.2346,20.1599,0.0,0.05,0.5476,3.4235,0.0,0.0,0.0,0.0,0.0,7
27932,10000038,Bby food   荸薺泥糊,67.1952,82.60600000000001,1.703,0.0989,0.0,1.0997,14.4925,2.0856,21.2331,460.5004,3.205,9.7175,0.4845,0.3593,52.7034,23.3324,0.4601,8.722999999999999,5.9955,0.0,0.0,0.0,0.0,0.0,7
27933,10000039,Bby food   絲瓜泥糊,18.6884,94.646,1.062,0.0982,0.0509,0.3261,3.8677,1.025,0.3157,117.1002,9.6047,9.6899,0.1994,0.0872,21.5111,5.6443,0.0425,39.6575,6.5183,50.9069,9.9418,35.7477,0.0,0.0,7
27934,10000040,Bby food   黃玉米泥糊,65.8248,83.8,3.4,0.64,0.0,0.71,11.45,3.7,5.0,200.0,5.0,30.0,0.6,0.7,100.0,24.1657,0.0,9.597999999999999,11.0,0.0,0.0,0.0,0.0,0.0,7
27935,10000041,Bby food  牛番茄泥糊,18.5931,94.67200000000001,0.7085,0.1156,0.0521,0.4605,4.0434,1.0252,1.6748,227.1584,6.7860000000000005,9.7794,0.48100000000000004,0.3027,27.6423,1319.2056,0.5695,0.4393,12.2815,52.1079,48.1046,15.3863,0.0,0.0,7
27936,10000043,XO干貝醬炒絲瓜,92.8439,85.01700000000001,1.6745,8.1702,1.3904,1.3271,3.8128,0.9759,209.7892,341.1175,16.1553,11.3741,0.3201,0.1384,28.4335,34.8999,2.5157,35.6979,5.9361,1390.4395,4875.7149,1900.5232,655.8035,0.5888,7
27937,10000050,天然的百香果青木瓜,64.2354,83.0319,1.1651,0.9639,0.0219,0.7769,14.0622,3.1724,53.7737,227.9872,20.1723,20.6574,0.3514,0.3321,27.0983,591.4467,0.2428,10.4323,27.0934,21.9125,18.3529,19.2099,292.8019,0.0,7
27938,10000053,古早味芋頭牛奶冰,116.6022,50.923,1.8719999999999999,1.6762,0.9026,0.6642,23.8119,0.7599,14.6342,210.6268,47.5572,13.8618,0.3191,0.8905,52.6875,71.4131,0.023,5.0977,2.9122,902.61,361.1562,50.0975,1193.7730000000001,4.9474,7
27939,10000054,四季紅 [ 美極鮮味露 ],28.1611,32.4643,2.8302,0.7277,0.1273,1.3876,2.5372,0.8215,302.5859,260.4906,55.0797,18.7126,1.3242,0.1655,40.7986,1638.0614,0.6123,3.3074,2.6634,127.277,170.4765,399.2785,1946.1273,25.0176,7
27940,10000065,自製雞蛋豆腐,36.1434,93.1176,3.7404,2.0253,0.4452,0.3707,0.746,1.2559,3.8265,141.3614,14.5321,22.7876,0.396,0.3357,69.3736,6.3757,1.0272,14.2603,0.0072,445.1585,424.2494,1155.7137,3106.3786,4.4832,7
27941,10000071,和風涼拌洋蔥,84.2627,83.4733,1.0518,4.5902,0.747,0.7202,10.1655,1.0046,228.7213,103.2233,15.1325,11.6809,0.408,0.1935,26.2058,31.7266,1.5505,7.5733,2.3854,746.9524,3172.5945,656.0594,857.1681,0.0,7
27942,10000072,夜市銅板美食蘋果寒天Q棒,42.3227,66.1517,0.1663,0.0732,0.0234,0.2084,11.3739,1.6806,1.514,88.0928,4.9462,3.1713,0.2625,0.8009,7.4865,9.0342,0.085,0.0936,2.2389,23.4727,34.0629,15.7022,0.0,0.0,7
27943,10000075,柚香醃漬白蘿蔔 [影片示範],55.5438,84.4863,0.5069,0.1933,0.0244,1.564,13.2496,1.1441,289.931,452.654,25.7019,8.005,0.1586,0.2105,15.4011,0.0,0.0859,13.1987,16.703,24.4474,40.2303,27.6902,26.3479,0.0,7
27944,10000076,紅茶抹醬,80.0624,86.0119,1.2632,5.4469,3.7642,0.353,7.2753,0.0,15.1075,55.336999999999996,44.7062,4.9537,0.0667,0.2054,37.8869,164.3139,0.1376,3.7417,0.0593,3764.1977,1461.1384,182.7001,1397.2479999999998,18.3268,7
27945,10000077,紅棗銀耳雞湯,65.3407,21.7704,5.4019,3.1391,0.6931,0.8942,3.8854,0.6002,137.7594,210.9259,7.2268,8.4264,0.5609,0.4823,56.5425,38.7383,0.2467,8.0851,0.7954,693.0663,1250.452,1186.6798,4425.431,27.7549,7
27946,10000078,紅燒牛肉麵牛腱版,48.2212,80.4452,5.1819,0.8215,0.2786,1.3983,5.0008,1.1525,483.54900000000004,292.1712,26.7894,15.5851,0.8240000000000001,0.267,26.305999999999997,2957.0395,0.1094,17.782,10.4862,4.4729,4.2475,7.0688,521.6275,9.2982,7
27947,10000079,紅燒茄子,48.6826,86.7562,1.0119,0.1205,0.0804,0.5613,11.5501,2.043,41.0518,207.6898,15.1436,12.4971,0.4258,0.3189,26.1008,419.3717,0.4442,15.8028,6.9935,80.4566,20.2057,14.8929,18.3709,0.0,7
27948,10000080,香甜可口奶油烤玉米,185.2479,69.8925,2.8371,15.2251,10.4833,2.1723,9.873,2.9486,366.0651,507.6111,11.8099,24.9368,0.5652,0.6048,86.0465,442.8035,0.457,7.7036,8.7662,10483.2676,3620.3821,581.386,0.0,39.2,7
27949,10000085,恭賀新喜 財神造型便當,154.9983,65.1123,4.9843,3.0542,1.0318,0.4208,26.4284,0.6104,71.5051,89.6643,9.7029,8.5636,0.5814,0.7476,69.1403,407.3039,0.6922,17.8707,28.4954,1031.7565,1317.4057,619.5644,4962.9595,64.4234,7
27950,10000087,氣炸鍋薯餅,151.07,66.95,2.2,4.486000000000001,1.2215,0.89,25.474,3.45,17.5,357.0,11.0,22.5,0.585,0.29,64.5,3.3333,1.37,9.9602,9.25,1221.5378,2696.7589,570.3949,0.0,0.0,7
27951,10000091,健康早餐   巧克力莓莓可頌,96.447,76.7802,1.489,1.9151,1.0074,0.6022,19.2135,1.8285,36.8453,192.1078,17.239,18.065,0.6409,0.2822,31.9662,54.2277,0.7254,70.6663,55.5438,1007.3615,621.0286,286.3182,686.687,1.9519,7
27952,10000092,健康早餐 香蒜麵包 蔬菜雞肉沙拉 豆奶,56.3548,87.2445,5.6741,2.2969,0.7233,1.0918,4.1976,2.4961,63.1837,377.0726,40.5457,21.4275,0.7293,0.5965,84.0738,517.5761,0.5734,47.9584,60.0568,723.2989,1001.5681,517.2869,4271.0133,11.1998,7
27953,10000094,排骨鮮菇蔬菜湯  好湯好心情,66.8287,74.5441,4.1071,3.5052,1.3998,0.5897,5.1241,2.0651,46.0747,197.1056,16.707,13.0721,0.4981,0.8931,63.1289,2875.1967,0.1356,25.9005,4.1623,1399.7786,1525.1186,473.9062,3207.7627,11.3248,7
27954,10000095,梅漬檸檬片,80.6751,77.2594,0.6818,0.615,0.1922,2.2132,19.2307,1.42,577.2017,318.9699,25.6175,9.6785,0.3696,0.121,20.3664,0.0,0.4867,0.7983,28.7876,192.1226,231.0675,191.3581,52.8733,0.0,7
27955,10000096,清熱退火   苦瓜蘋果羅漢果茶,33.3643,90.5375,0.615,0.1155,0.0623,0.401,8.3311,2.2277,2.4921,166.8562,13.3664,10.1159,0.2194,0.2158,22.4607,9.8946,0.5318,38.4902,25.3758,62.3128,26.5335,14.7966,0.0,0.0,7
27956,10000097,麻油煎蛋,214.7547,67.6259,6.8586,19.1903,4.0732,1.5298,4.8227,1.0618,221.1555,379.8913,31.6592,17.0358,1.6741,0.8355,102.1511,299.8538,10.5493,50.3655,1.2888,4073.1652,7641.4498,7456.9005,6621.2734,198.9762,7
27957,10000098,普羅旺斯燉菜 法國料理基礎的基礎,58.45399999999999,88.4827,1.3631,3.5274,0.6066,0.7597,5.867999999999999,1.9487,56.9985,262.177,14.0721,14.4438,0.5118,0.37,34.1709,485.2066,1.8037,12.5547,29.2413,606.5719,2510.4845,325.1319,346.8829,0.0,7
27958,10000100,椒香蔬菜餅,150.6692,65.6826,5.2629,3.4921,0.8109999999999999,1.1348,24.4283,1.8430000000000002,146.493,298.7196,33.9207,17.4757,1.08,0.5179,57.8151,2490.2932,2.0867,29.9369,7.6165,810.9614,1042.2476,1625.8594,5375.0138,50.4333,7
27959,10000101,港式焗烤起司菠蘿叉燒飯,97.455,71.8258,3.6727,2.7897,1.5054,0.7933,15.2478,0.7415,164.1419,142.0217,42.6217,12.2819,0.4139,0.6968,56.9641,178.2159,0.6205,12.9909,8.0339,1505.3305,1011.8644,254.8014,3062.4777,21.473000000000003,7
27960,10000103,焦糖雞蛋布丁,148.6426,71.0165,5.2038,9.2644,5.5784,0.7484,12.287,0.0,60.1655,118.9295,78.6246,10.5044,0.6033,0.6584,106.3437,358.5832,0.6539,19.0321,0.2419,5578.3609,2910.5511,727.1684,5530.8473,126.6624,7
27961,10000105,絲瓜餛飩,103.7758,79.0327,4.6512,5.2929,1.8431,1.4644,9.5588,0.8549,353.5609,250.7022,10.0475,8.6682,1.1051,0.5776,37.7575,31.8136,0.2089,22.2953,1.9868,1843.0848,2288.196,1131.5154,4410.7618,13.6681,7
27962,10000107,微笑雲朵蛋,55.5782,87.5002,4.5942,2.3523,0.8075,0.8073,4.746,1.446,45.0409,239.9239,27.5316,19.2303,1.4725,0.602,80.8616,1946.8176,1.0046,36.8201,10.2377,807.5675,1021.6296,519.2478,4096.2464,97.4843,7
27963,10000108,溏心蛋,62.4038,34.7819,5.0501,2.9537,1.0169,1.3913,3.7641,0.0,566.5743,86.7942,14.8381,9.965,0.8816,0.4994,75.9269,183.0362,0.6026,27.4914,0.2065,1016.8981,1318.4137,615.2327,4971.9046,128.7055,7
27964,10000111,維他命C補給站   - 奇異果蘋果多多,57.9352,84.0778,0.8857,0.1652,0.040999999999999995,0.4733,14.398,1.7033,6.997000000000001,187.6945,23.0804,8.0695,0.1713,0.2323,25.8244,57.6391,0.862,16.1041,36.7213,40.9879,47.615,76.2795,263.2177,0.1539,7
27965,10000113,戴上蝴蝶結的奇異果  簡易優格水果沙拉,75.0004,81.0214,1.7188,1.2808,0.8432,0.6664,15.3125,1.2827,25.3354,227.5707,45.1833,12.7745,0.1809,0.4211,46.1574,68.1864,0.5455,14.9899,21.4573,843.1588,350.2665,84.3015,1323.0729,4.593999999999999,7
27966,10000117,鮮美三菇濃湯 好菇道營養料理,87.1204,83.5818,2.2641,5.7112,3.8546,1.0533,7.8359,1.4173,78.5245,390.7974,13.9663,12.4819,0.4941,0.6574,61.8385,164.2785,0.3016,19.3108,7.4645,3854.6353,1496.8431,227.0667,1762.2181,17.8212,7
27967,10000122,豐富你的法式白醬,156.4538,70.6708,3.8525,9.8805,6.7858,0.9424,14.296,1.2685,91.5888,146.5199,128.6904,18.4393,1.8774,0.4761,85.6397,546.0836,20.3353,4.6786,2.2943,6694.4426,2416.4608,437.9506,3951.1436,28.3764,7
27968,10000124,雞排烏龍麵,60.9929,89.0673,5.5193,3.7378,1.0372,1.1136,1.3884,0.9236,157.8883,313.5861,22.8302,15.6697,1.2059,0.4038,61.8843,1765.6543,0.2472,5.8748,3.7941,1037.2362,1620.5164,836.8018,4457.4631,18.1744,7
27969,10000127,類洋蔥丼飯便當 時間淬釀的甘露之味,73.5008,82.2159,4.9298,2.6244,0.8914,2.2508,7.9792,0.7717,620.1762,397.0036,30.7948,14.5591,1.0066,0.5826,83.5822,160.4445,0.5443,26.1895,3.5766,891.3849,1155.6852,539.2961,4770.1128,112.8197,7
27970,10000131,小紫電鍋外鍋檸檬Sp,7.2038,19.6886,0.1531,0.1154,0.0425,0.0832,1.5898,0.2662,0.8291,32.4341,5.5871,2.1965,0.0344,0.0278,4.7914,0.0,0.1196,0.0468,7.3601,42.5155,35.6091,37.2719,0.0,0.0,7
27971,10000132,小紫電鍋奶香鮮蔬濃湯,130.2657,42.4051,6.4227,6.3561,4.3441,1.5795,12.0876,0.8685,190.52700000000002,309.4146,191.5416,23.4894,0.3297,0.9493,160.7992,435.8754,0.2086,10.9768,9.4155,4344.1039,1704.1686,226.2983,6461.9396,19.639,7
27972,10000133,小紫電鍋鮮味水蒸蛋,97.5203,82.2407,7.481,6.0944,2.0746,0.8267,3.3573,0.3529,186.9645,89.0006,42.8121,8.1156,0.8775,0.5748,100.5433,184.5001,1.198,25.4437,0.3107,2074.5871,2574.259,1426.7887,7210.6209,125.3355,7
27973,10000134,小紫電鍋蘋果咖哩雞,87.5519,52.0683,4.2672,4.7219,1.5776,0.6897,6.8127,0.6476,103.3199,181.9261,8.8465,11.6188,0.6437,0.8011,51.3613,32.7034,0.903,7.4919,8.8056,1577.5795,2190.277,896.0191,4203.4267,23.5905,7
27974,10000137,洪修料理食宴室自炸式健康薯條,82.5272,79.0719,2.6067,0.2338,0.0033,0.977,17.1105,1.797,5.5232,380.1414,12.4674,28.4051,1.6681,1.0464,38.7544,1.5929,0.0305,13.8094,28.9051,3.3157,5.8091,13.1908,2068.8024,0.0,7
27975,10000141,1 自己的 炒飯飯糰便當,178.53599999999997,63.621,6.7357,7.0772,2.6085,0.8651,21.7314,0.5957,196.7723,137.3409,9.7789,10.3418,0.6659999999999999,0.912,89.1325,118.2857,0.3363,21.3379,7.7704,2608.4677,3188.4338,1259.2614,6688.9766,67.9058,7
27976,10000142,11 蔥燒豆腐,57.9051,50.2208,4.6118,1.182,0.3612,2.5334,7.3224,0.3993,1024.4337,203.3566,59.3303,25.531,1.3369,0.5145,71.0156,39.6012,1.0609,25.673000000000002,1.5067,361.106,66.7962,753.8061,4372.8084,0.0,7
27977,10000147,45 絲瓜麵線,127.3503,45.8998,2.2205,5.0027,0.8435,1.0624,18.833,1.1028,215.08700000000002,198.1334,10.422,11.5059,0.6278,0.1633,23.031,9.5188,3.8797,22.9353,2.8316,843.4998,1203.1165,2946.5512,1506.9404,0.0,7
27978,10000149,48 薑絲炒大陸妹,13.8017,87.5377,1.1615,0.2128,0.0708,1.3448,2.209,1.2809,189.8571,375.3768,45.635,14.5565,0.9991,0.19,21.0141,1774.2035,0.8874,47.0226,3.4389999999999996,70.7663,14.2937,126.8061,0.0,0.0,7
27979,10000155,超簡單 鳳梨苦瓜雞湯,58.1909,84.6049,1.5649,0.6744,0.1711,0.3853,12.819,1.0361,6.9564,165.7685,10.6275,12.5199,0.3745,0.4863,19.336,32.9537,0.0643,12.7529,12.1228,171.0418,273.6306,229.6863,723.3871,4.8108,7
27980,10000156,電鍋料理 鴻喜菇炊飯,150.9458,66.9775,7.3206,3.9939,1.1652,1.246,21.2939,1.7465,206.0639,221.2978,20.1868,23.5649,0.6611,0.7784,84.6107,3030.2340000000004,0.2662,13.2803,2.7208,1165.2108,1923.7591,915.8571,6146.9783,17.7106,7
27981,10000162,(1歲點心)超簡易 香蕉鬆餅,158.977,62.0152,5.3053,2.4688,1.0216,0.6721,29.5386,1.1557,31.4416,235.9856,29.1353,19.8587,0.8079999999999999,0.6366,74.6792,121.6438,0.7035,29.2965,5.8217,1021.6153,907.9789,536.5773,4907.467000000001,70.1718,7
27982,10000164,(KssurperGo廚房)豬肉味噌湯(白玉蘿蔔),43.1241,91.2592,1.6394,2.1983,0.8052,0.4366,4.4666,1.1181,69.5333,139.5384,24.8411,9.7667,0.2158,0.3584,27.1485,934.2559,0.1126,15.5204,11.9213,805.2201,913.0487,365.5459,1093.312,4.2268,7
27983,10000166,山藥雞湯,91.9451,44.4634,7.952999999999999,4.6023,1.0163,0.7716,4.0695,0.4198,72.0595,214.00900000000001,6.2745,10.7747,0.6748,0.8049,87.4729,46.2532,0.21100000000000002,8.7114,1.8074,1016.2573,1837.7571,1729.9651,6627.8066,41.0371,7
27984,10000167,青木瓜雞湯,77.1251,50.5462,6.9824,4.2495,0.9378,0.6591,2.3107,0.6668,71.0143,140.7297,12.2669,11.7994,0.5132,0.6375,73.6945,967.4144,0.2438,10.9043,6.8087,937.8085,1698.6441,1596.5997,5844.6165,37.9296,7
27985,10000168,(大同電鍋)滷三層肉,67.2016,45.4743,2.258,2.687,1.0695,1.2846,8.039,0.764,547.2921,81.6486,12.2893,9.296,0.5592,0.2298,32.8544,18.4951,0.1388,6.0786,2.0696,1069.4609,1126.4599,478.5561,2024.9212,5.1333,7
27986,10000173,(不用醋)水波蛋,28.3472,16.0067,2.6421,1.8656,0.6423,0.1896,0.3806,0.0,29.5441,28.6655,9.123,2.3965,0.4063,0.2795,39.2269,115.6089,0.3806,14.4086,0.1304,642.2908,832.7334,388.5919,2705.1523,81.2926,7
27987,10000175,比依 氣炸小地瓜,120.6673,70.0127,1.278,0.1527,0.1085,0.7915,27.7651,2.5429,51.2171,276.1774,46.1476,23.6806,0.3222,0.1657,42.2381,116.4703,0.5043,15.4755,19.8437,108.5284,10.5851,30.2591,0.0,0.0,7
27988,10000178,平底鍋 馬鈴薯烘蛋,142.5826,73.6256,7.3389,9.9606,2.4515,2.6333,6.443,0.5145,432.9109,696.2921,33.231,13.3982,1.2733,0.992,112.8309,299.7616,1.8986,39.5716,8.3819,2451.4675,5982.9896,1459.274,7328.3545,201.5359,7
27989,10000179,平底鑊 番茄蛋捲,62.2212,85.7571,4.76,3.0528,1.0409,2.1174,4.3127,0.8658,325.1891,547.0129,30.2326,15.915,1.6836,0.6085,79.0495,1154.0118,0.9465,23.962,7.8119,1040.9293,1346.1129,632.8506,4366.959,130.017,7
27990,10000181,(全素)免鹽滷超嫩寒天豆花,59.4401,87.2408,3.3908,1.8293,0.389,0.3533,7.1858,1.568,3.3574,131.2718,14.5839,21.819000000000003,0.4645,0.6096,63.9647,0.0,0.9424,13.4684,0.1808,388.9717,363.1311,1077.1918,2769.7847,0.0,7
27991,10000184,全素 蔬菜餡餅的驚喜萍姊,94.4248,66.6651,5.8846,0.7279,0.1359,1.3901,16.4473,2.3865,206.8183,328.1268,25.2045,21.9333,1.2894,0.8704,66.8654,109.0696,0.5422,32.65,5.2033,135.925,118.2121,384.6687,5237.4261,0.0,7
27992,10000185,(全素-無蛋)金沙雪裡紅豆腐丁,56.2239,85.7267,4.7403,1.7054,0.4898,2.0324,5.7952,1.442,207.1465,517.9644,114.198,27.3342,2.0559,0.7955,67.4436,2015.3634,1.6633,18.2118,18.9715,489.7849,94.2426,1030.3599,4056.8531,0.0,7
27993,10000187,(年菜 大吉大利凱撒蝦球盅,141.5045,70.1129,4.592,5.7255,0.8917,1.5489,18.0206,0.8576,431.1866,248.9745,27.9539,11.1647,0.7051,0.4328,140.6052,25.0411,3.4152,10.425,12.2998,891.6984,1309.7954,3475.196,4258.714,64.0909,7
27994,10000188,早餐 香蕉優豆奶,48.8363,88.916,3.511,1.4913,0.3642,0.5099,5.5718,1.0836,11.2386,174.5101,37.2663,21.203000000000003,0.3269,0.3755,69.4073,5.1865,0.7644,12.2344,1.0012,364.1357,295.5024,831.3429,2961.3922,1.0411,7
27995,10000193,(米菈的食譜)氣炸 地瓜,138.2959,65.665,1.639,0.3583,0.2609,1.0541,31.2836,2.1546,45.23,330.543,39.163000000000004,24.006,0.504,0.233,52.214,0.0,0.526,12.9389,19.456,260.8675,15.0378,82.3947,1309.0610000000001,0.0,7
27996,10000194,(米菈的食譜)氣炸 杏鮑菇(濕潤版),47.756,84.8756,2.7510000000000003,0.3111,0.0749,2.3815,9.6806,3.8528,315.1668,717.3202,17.7875,19.5355,1.2984,0.7386,84.7794,9.7792,0.9173,48.3405,0.2116,74.89399999999999,110.3664,125.6591,1843.7683,0.0,7
27997,10000197,(低卡) 海鮮蒸菜,61.714,78.7629,7.7677,0.5586,0.1499,1.5166,6.9921,1.5495,367.5312,301.8578,44.7215,26.6566,0.9534,0.47600000000000003,101.09299999999999,3307.7847,0.5946,28.3044,22.9158,149.8619,188.3843,184.364,6810.0037,19.1278,7
27998,10000200,(免炸) - 可樂餅,148.8387,68.3092,6.1067,4.8013,2.0692,1.0896,19.9943,1.1991,94.96700000000001,366.1805,12.5838,20.3066,0.9732,1.5567,70.5248,53.6415,0.331,21.0223,17.7038,2069.1812,2294.5764,293.8626,6171.4865,35.0939,7
27999,10000201,(免炸) 香草薯塊,79.0062,76.4629,2.8934,0.3425,0.0276,4.3774,15.924000000000001,1.6622,633.9348,1303.5895,69.7819,32.9463,1.6286,1.0857,43.3643,497.596,0.302,16.0218,30.5419,27.589000000000002,27.4694,82.3575,2314.0175,0.0,7
28000,10000202,免烤 水蜜桃慕斯蛋糕,136.0661,70.7086,3.5123,6.6619,4.2735,0.7977,16.4005,1.1271,32.2782,192.7483,91.1441,18.5987,0.4567,0.5922,91.7597,212.5247,0.4293,9.5259,1.5016,4273.4214,1869.5591,436.9165,3472.7278,20.67,7
28001,10000203,(免烤箱)奇異果生乳酪蛋糕,242.4174,51.1519,6.1687,12.6311,7.5226,1.749,27.0877,1.2289,465.061,129.0495,183.4331,20.1497,0.5343,1.018,153.4602,399.8989,1.8336,10.5591,16.8396,7522.5503,3853.2492,1213.3762,6324.6827,30.4249,7
28002,10000206,快煮鍋 奶油起司蔬菜通心粉,88.9584,75.6625,4.1127,3.3408,2.1409,0.8767,11.1077,0.9990000000000001,120.7943,182.1612,64.2812,14.7718,0.5456,0.5643,68.1764,919.9903,0.387,20.6007,26.4929,2140.9312,869.2232,226.8312,3153.2606,10.8649,7
28003,10000207,快煮鍋 蘿蔔雞湯,52.3522,89.3154,2.7542,2.5175,0.7226,0.7619,4.6922,1.2670000000000001,110.7527,255.2542,21.7023,11.5524,0.5144,0.5398,43.2515,2797.9628,0.5753,18.2697,9.6749,722.6236,1171.1359,539.9601,2209.5451,13.5951,7
28004,10000208,(咖哩粉)咖哩豬,96.6993,73.1936,4.1884,2.6843,0.9358,1.6786,14.2049,1.9447,260.0909,427.4346,31.6578,18.5678,1.9568,0.7406,52.4909,1857.0351,3.1357,10.8068,4.5912,935.8062,1166.4385,516.7902,3568.3005,11.4289,7
